x-axis,1,2
second,Volt,Volt
-51.5400E-06,+412.5000000000E+00,+4.1870000362E+00
-51.4400E-06,+412.5000000000E+00,+4.1870000362E+00
-51.3400E-06,+412.5000000000E+00,+4.1870000362E+00
-51.2400E-06,+416.2500000000E+00,+4.1495000362E+00
-51.1400E-06,+415.0000000000E+00,+4.1432500362E+00
-51.0400E-06,+412.5000000000E+00,+4.1557500362E+00
-50.9400E-06,+296.2500000000E+00,+3.9495000362E+00
-50.8400E-06,+83.7500000000E+00,+4.5245000362E+00
-50.7400E-06,-6.2500000000E+00,+4.3807500362E+00
-50.6400E-06,-10.0000000000E+00,+4.1370000362E+00
-50.5400E-06,-8.7500000000E+00,+3.7432500362E+00
-50.4400E-06,-10.0000000000E+00,+4.0807500362E+00
-50.3400E-06,-12.5000000000E+00,+3.9870000362E+00
-50.2400E-06,-8.7500000000E+00,+4.1120000362E+00
-50.1400E-06,-6.2500000000E+00,+4.1932500362E+00
-50.0400E-06,-10.0000000000E+00,+4.1057500362E+00
-49.9400E-06,-12.5000000000E+00,+4.1932500362E+00
-49.8400E-06,-12.5000000000E+00,+4.0682500362E+00
-49.7400E-06,-8.7500000000E+00,+4.1182500362E+00
-49.6400E-06,-10.0000000000E+00,+4.0682500362E+00
-49.5400E-06,-8.7500000000E+00,+4.0807500362E+00
-49.4400E-06,-10.0000000000E+00,+4.0620000362E+00
-49.3400E-06,-8.7500000000E+00,+4.0745000362E+00
-49.2400E-06,-10.0000000000E+00,+4.0870000362E+00
-49.1400E-06,-12.5000000000E+00,+4.0807500362E+00
-49.0400E-06,-12.5000000000E+00,+4.1120000362E+00
-48.9400E-06,-8.7500000000E+00,+4.0870000362E+00
-48.8400E-06,-10.0000000000E+00,+4.0995000362E+00
-48.7400E-06,-8.7500000000E+00,+4.0682500362E+00
-48.6400E-06,-6.2500000000E+00,+4.0870000362E+00
-48.5400E-06,-6.2500000000E+00,+4.0870000362E+00
-48.4400E-06,-6.2500000000E+00,+4.0807500362E+00
-48.3400E-06,-6.2500000000E+00,+4.0932500362E+00
-48.2400E-06,-6.2500000000E+00,+4.0932500362E+00
-48.1400E-06,-6.2500000000E+00,+4.0932500362E+00
-48.0400E-06,-10.0000000000E+00,+4.0932500362E+00
-47.9400E-06,-8.7500000000E+00,+4.0932500362E+00
-47.8400E-06,-10.0000000000E+00,+4.0745000362E+00
-47.7400E-06,-8.7500000000E+00,+4.0620000362E+00
-47.6400E-06,-6.2500000000E+00,+4.0620000362E+00
-47.5400E-06,-6.2500000000E+00,+4.0807500362E+00
