x-axis,1,2
second,Volt,Volt
-49.6000E-06,-10.6250000000E+00,+15.6875000000E+00
-49.5000E-06,-10.6250000000E+00,+15.6875000000E+00
-49.4000E-06,-10.6250000000E+00,+15.6875000000E+00
-49.3000E-06,-10.6250000000E+00,+15.6875000000E+00
-49.2000E-06,-13.7500000000E+00,+15.6875000000E+00
-49.1000E-06,-10.6250000000E+00,+15.6875000000E+00
-49.0000E-06,-7.5000000000E+00,+16.0000000000E+00
-48.9000E-06,-10.6250000000E+00,+15.6875000000E+00
-48.8000E-06,-10.6250000000E+00,+16.0000000000E+00
-48.7000E-06,-10.6250000000E+00,+15.6875000000E+00
-48.6000E-06,-10.6250000000E+00,+15.6875000000E+00
-48.5000E-06,-10.6250000000E+00,+15.6875000000E+00
-48.4000E-06,-7.5000000000E+00,+15.6875000000E+00
-48.3000E-06,-10.6250000000E+00,+15.6875000000E+00
-48.2000E-06,-7.5000000000E+00,+15.6875000000E+00
-48.1000E-06,-7.5000000000E+00,+15.6875000000E+00
-48.0000E-06,-7.5000000000E+00,+15.6875000000E+00
-47.9000E-06,-10.6250000000E+00,+15.6875000000E+00
-47.8000E-06,-10.6250000000E+00,+15.6875000000E+00
-47.7000E-06,-10.6250000000E+00,+15.6875000000E+00
-47.6000E-06,-10.6250000000E+00,+15.6875000000E+00
-47.5000E-06,-10.6250000000E+00,+15.6875000000E+00
-47.4000E-06,-10.6250000000E+00,+15.6875000000E+00
-47.3000E-06,-10.6250000000E+00,+15.6875000000E+00
-47.2000E-06,-10.6250000000E+00,+15.6875000000E+00
-47.1000E-06,-10.6250000000E+00,+15.6875000000E+00
-47.0000E-06,-10.6250000000E+00,+16.0000000000E+00
-46.9000E-06,-7.5000000000E+00,+15.6875000000E+00
-46.8000E-06,-7.5000000000E+00,+15.6875000000E+00
-46.7000E-06,+1.8750000000E+00,+15.6875000000E+00
-46.6000E-06,+39.3750000000E+00,+15.6875000000E+00
-46.5000E-06,+98.7500000001E+00,+15.6875000000E+00
-46.4000E-06,+164.3750000001E+00,+15.6875000000E+00
-46.3000E-06,+239.3750000001E+00,+15.6875000000E+00
-46.2000E-06,+317.5000000001E+00,+15.6875000000E+00
-46.1000E-06,+395.6250000000E+00,+15.6875000000E+00
-46.0000E-06,+445.6250000000E+00,+16.0000000000E+00
-45.9000E-06,+439.3750000000E+00,+16.0000000000E+00
-45.8000E-06,+439.3750000000E+00,+16.0000000000E+00
-45.7000E-06,+439.3750000000E+00,+15.6875000000E+00
-45.6000E-06,+442.5000000000E+00,+15.6875000000E+00
