time	I(R5)
6.285932566237745e-006	7.177274e-007
6.286301530857019e-006	6.733025e-007
6.286529699292554e-006	6.503615e-007
6.286797019930401e-006	6.297930e-007
6.287058364144033e-006	6.174932e-007
6.287479358112885e-006	6.133756e-007
6.287913631882608e-006	6.282085e-007
6.288493504570669e-006	6.735855e-007
6.289113230997095e-006	7.404195e-007
6.289518870602334e-006	7.886933e-007
6.289862364203952e-006	8.276664e-007
6.290138971121878e-006	8.547991e-007
6.290369796432133e-006	8.725852e-007
6.290658312171210e-006	8.873802e-007
6.290985807011484e-006	8.932674e-007
6.291431868799685e-006	8.831568e-007
6.291920259474809e-006	8.506476e-007
6.292530746944414e-006	7.872094e-007
6.293293439145475e-006	6.942950e-007
6.293637213900666e-006	6.532472e-007
6.293886731893739e-006	6.271708e-007
6.294119482767868e-006	6.075323e-007
6.294392533790633e-006	5.912798e-007
6.294731848585644e-006	5.820467e-007
6.295167266971019e-006	5.874758e-007
6.295667370447011e-006	6.152321e-007
6.296267034099079e-006	6.702260e-007
6.297046776848614e-006	7.552729e-007
6.297396372020869e-006	7.924161e-007
6.297638331483751e-006	8.144971e-007
6.297874029666944e-006	8.313824e-007
6.298134964419916e-006	8.437241e-007
6.298485610543164e-006	8.492768e-007
6.298913498133107e-006	8.394686e-007
6.299425168942996e-006	8.062186e-007
6.300017390603596e-006	7.471260e-007
6.300818815290626e-006	6.540811e-007
6.301175841022522e-006	6.139571e-007
6.301406256813136e-006	5.916662e-007
6.301650016402038e-006	5.727281e-007
6.301880555899253e-006	5.603968e-007
6.302263912977973e-006	5.516629e-007
6.302673119341212e-006	5.579514e-007
6.303218445982695e-006	5.889131e-007
6.303792649878931e-006	6.402927e-007
6.304550271330617e-006	7.197299e-007
6.304900990950629e-006	7.550714e-007
6.305136171277231e-006	7.752158e-007
6.305377161248266e-006	7.913656e-007
6.305618433160437e-006	8.018636e-007
6.305989691542113e-006	8.068823e-007
6.306405580153857e-006	7.970601e-007
6.306938442491444e-006	7.630006e-007
6.307519096360181e-006	7.071877e-007
6.308364544897749e-006	6.138340e-007
6.308734401987148e-006	5.750991e-007
6.308963655634464e-006	5.550923e-007
6.309233120435631e-006	5.371728e-007
6.309498060814295e-006	5.265101e-007
6.309920940323482e-006	5.233201e-007
6.310357972379860e-006	5.367787e-007
6.310939703463303e-006	5.769127e-007
6.311564722309010e-006	6.358396e-007
6.311960811890283e-006	6.767958e-007
6.312304275848946e-006	7.105124e-007
6.312579819610364e-006	7.337883e-007
6.312814628154501e-006	7.493243e-007
6.313090797859661e-006	7.613502e-007
6.313429019057237e-006	7.662948e-007
6.313867468372286e-006	7.571930e-007
6.314366893082207e-006	7.277297e-007
6.314970179329554e-006	6.728288e-007
6.315754565399540e-006	5.896772e-007
6.316106995623433e-006	5.533506e-007
6.316341219239630e-006	5.324362e-007
6.316580365636759e-006	5.152386e-007
6.316827098139244e-006	5.028735e-007
6.317192045784265e-006	4.947972e-007
6.317611005574736e-006	5.000325e-007
6.318137262553702e-006	5.264001e-007
6.318720828346613e-006	5.734020e-007
6.319551122523776e-006	6.517744e-007
6.319917536405650e-006	6.847338e-007
6.320139978664707e-006	7.013668e-007
6.320395457552752e-006	7.158974e-007
6.320633337511539e-006	7.239975e-007
6.321043739238030e-006	7.261916e-007
6.321460342441354e-006	7.138830e-007
6.322030806343165e-006	6.761763e-007
6.322620050548677e-006	6.216231e-007
6.323151270856003e-006	5.660527e-007
6.323457231297014e-006	5.350020e-007
6.323742264408711e-006	5.093187e-007
6.323960275101542e-006	4.932128e-007
6.324257930147986e-006	4.771576e-007
6.324558093403349e-006	4.688428e-007
6.325008424758888e-006	4.709120e-007
6.325471346980277e-006	4.895361e-007
6.326082647833964e-006	5.338575e-007
6.326776769816078e-006	5.964509e-007
6.327079738160935e-006	6.243162e-007
6.327408699470516e-006	6.516140e-007
6.327654798601173e-006	6.682611e-007
6.327937194031130e-006	6.819446e-007
6.328220355435177e-006	6.886888e-007
6.328649906992695e-006	6.859482e-007
6.329100860975184e-006	6.675357e-007
6.329690193308118e-006	6.240040e-007
6.330343818198442e-006	5.623437e-007
6.330696939428615e-006	5.270816e-007
6.331037659873529e-006	4.952324e-007
6.331304599579979e-006	4.738779e-007
6.331559413087079e-006	4.577025e-007
6.331790916257879e-006	4.479509e-007
6.332188199020122e-006	4.416299e-007
6.332600760754897e-006	4.483184e-007
6.333160539197247e-006	4.765822e-007
6.333742052864327e-006	5.210008e-007
6.334364772844076e-006	5.760967e-007
6.334687993245908e-006	6.037513e-007
6.334954645706437e-006	6.235774e-007
6.335180034577198e-006	6.368053e-007
6.335481652842284e-006	6.487201e-007
6.335798345729476e-006	6.532350e-007
6.336252336539699e-006	6.457386e-007
6.336729489422877e-006	6.220130e-007
6.337347333542492e-006	5.735525e-007
6.338088060352243e-006	5.050281e-007
6.338421588557297e-006	4.745348e-007
6.338687986238989e-006	4.529826e-007
6.338913758681397e-006	4.381836e-007
6.339215368307560e-006	4.240639e-007
6.339531692104578e-006	4.170597e-007
6.339985368048612e-006	4.206608e-007
6.340462131097790e-006	4.399392e-007
6.341079594126414e-006	4.822925e-007
6.341818334060223e-006	5.432294e-007
6.342150611609448e-006	5.703317e-007
6.342420485312694e-006	5.896073e-007
6.342644492313143e-006	6.022369e-007
6.342952941155999e-006	6.139874e-007
6.343264351105910e-006	6.183298e-007
6.343722529882079e-006	6.112542e-007
6.344194364613087e-006	5.890113e-007
6.344816220027472e-006	5.425369e-007
6.345547214087893e-006	4.779403e-007
6.345875942517787e-006	4.491311e-007
6.346149823258790e-006	4.277975e-007
6.346372514249438e-006	4.137258e-007
6.346686646889477e-006	3.994900e-007
6.346994202006268e-006	3.928320e-007
6.347456021685988e-006	3.961219e-007
6.347923899648056e-006	4.139658e-007
6.348549318337116e-006	4.547857e-007
6.349273706247882e-006	5.118180e-007
6.349599614281082e-006	5.373121e-007
6.349879012587656e-006	5.565644e-007
6.350099044479668e-006	5.685532e-007
6.350423507436170e-006	5.805700e-007
6.350724304084177e-006	5.847278e-007
6.351192979547199e-006	5.780167e-007
6.351654063124768e-006	5.574641e-007
6.352286192109341e-006	5.124556e-007
6.353000452246488e-006	4.521644e-007
6.353321944402302e-006	4.251222e-007
6.353606446619226e-006	4.037290e-007
6.353824748912135e-006	3.902641e-007
6.354121109497513e-006	3.768682e-007
6.354419989026278e-006	3.698450e-007
6.354868989564416e-006	3.712993e-007
6.355330910517293e-006	3.864617e-007
6.355940600950849e-006	4.228886e-007
6.356630974112265e-006	4.744227e-007
6.356937836855814e-006	4.978662e-007
6.357267983762155e-006	5.206732e-007
6.357516247987305e-006	5.346825e-007
6.357796380310893e-006	5.460604e-007
6.358076382214500e-006	5.517481e-007
6.358503206401606e-006	5.497930e-007
6.358951791716333e-006	5.349331e-007
6.359538315157259e-006	4.993125e-007
6.360186066721452e-006	4.487103e-007
6.360547821746693e-006	4.186184e-007
6.360889696126193e-006	3.918828e-007
6.361158949787227e-006	3.737798e-007
6.361409452471795e-006	3.603120e-007
6.361636933165799e-006	3.520328e-007
6.362025839139196e-006	3.461872e-007
6.362434905780867e-006	3.508395e-007
6.362987072100479e-006	3.728787e-007
6.363562389193056e-006	4.086117e-007
6.364267934679674e-006	4.598248e-007
6.364607688172375e-006	4.836058e-007
6.364854555497568e-006	4.984401e-007
6.365088335395785e-006	5.094687e-007
6.365356638074471e-006	5.178289e-007
6.365700475238073e-006	5.214053e-007
6.366133081695674e-006	5.148675e-007
6.366637827423527e-006	4.932777e-007
6.367234767195446e-006	4.539608e-007
6.368023973378489e-006	3.933532e-007
6.368376928293784e-006	3.669942e-007
6.368611198077911e-006	3.518269e-007
6.368850354820932e-006	3.393469e-007
6.369097202214152e-006	3.303522e-007
6.369462076175059e-006	3.244337e-007
6.369881116539966e-006	3.281188e-007
6.370407287258073e-006	3.470426e-007
6.370990886933603e-006	3.808708e-007
6.371820625180463e-006	4.372797e-007
6.372186839957716e-006	4.610105e-007
6.372408931882428e-006	4.729743e-007
6.372663713557353e-006	4.834175e-007
6.372900027456357e-006	4.892210e-007
6.373309775410674e-006	4.908147e-007
6.373725197194452e-006	4.819747e-007
6.374295160187921e-006	4.547812e-007
6.374882639881285e-006	4.154541e-007
6.375423343966957e-006	3.745080e-007
6.375729989290674e-006	3.519738e-007
6.376014146946413e-006	3.334351e-007
6.376232730764125e-006	3.218399e-007
6.376561584850449e-006	3.092883e-007
6.376860484626906e-006	3.038004e-007
6.377332438613215e-006	3.064606e-007
6.377791460666221e-006	3.208709e-007
6.378426933344172e-006	3.552370e-007
6.379139613762325e-006	4.017612e-007
6.379461759672966e-006	4.227073e-007
6.379746196261832e-006	4.390392e-007
6.379964056543730e-006	4.490476e-007
6.380259624568646e-006	4.584958e-007
6.380557751602123e-006	4.625420e-007
6.381006228003971e-006	4.584627e-007
6.381467624803211e-006	4.426821e-007
6.382076691357347e-006	4.079162e-007
6.382765407961927e-006	3.598573e-007
6.383073092624397e-006	3.379105e-007
6.383403139735566e-006	3.164056e-007
6.383651369037263e-006	3.028943e-007
6.383931202915555e-006	2.914167e-007
6.384210791830075e-006	2.847699e-007
6.384637265207521e-006	2.836538e-007
6.385085461878270e-006	2.933678e-007
6.385671551631389e-006	3.198640e-007
6.386318327177704e-006	3.587276e-007
6.386682535945015e-006	3.822168e-007
6.387025057393719e-006	4.028771e-007
6.387295408690624e-006	4.166748e-007
6.387544419818314e-006	4.265251e-007
6.387776650056826e-006	4.322955e-007
6.388159960880879e-006	4.348638e-007
6.388571931158216e-006	4.284006e-007
6.389118296042107e-006	4.066117e-007
6.389696463104944e-006	3.726065e-007
6.390417660272901e-006	3.238026e-007
6.390760678688656e-006	3.013746e-007
6.391001457661805e-006	2.876994e-007
6.391238166657959e-006	2.768423e-007
6.391495074094256e-006	2.685686e-007
6.391849801640204e-006	2.633938e-007
6.392275196866193e-006	2.664327e-007
6.392790992095637e-006	2.822865e-007
6.393380829607803e-006	3.118624e-007
6.394190233283831e-006	3.597598e-007
6.394550377732816e-006	3.802544e-007
6.394779136883327e-006	3.912883e-007
6.395000387505317e-006	3.996308e-007
6.395235454540599e-006	4.054190e-007
6.395603570814173e-006	4.082936e-007
6.396019039053846e-006	4.027564e-007
6.396549538021518e-006	3.834317e-007
6.397128289592491e-006	3.515385e-007
6.397960145090170e-006	2.985574e-007
6.398325737847627e-006	2.762533e-007
6.398548210766186e-006	2.647410e-007
6.398803260764668e-006	2.543358e-007
6.399040116528837e-006	2.479855e-007
6.399449952954051e-006	2.442102e-007
6.399865713605651e-006	2.492900e-007
6.400435655029568e-006	2.690792e-007
6.401023572077946e-006	2.991213e-007
6.401565105323276e-006	3.308441e-007
6.401872382145318e-006	3.482582e-007
6.402156842465201e-006	3.623844e-007
6.402374806879080e-006	3.709445e-007
6.402705463696978e-006	3.797492e-007
6.403003137239044e-006	3.826625e-007
6.403476346533710e-006	3.776468e-007
6.403934191028665e-006	3.627866e-007
6.404570967958462e-006	3.298597e-007
6.405282617659436e-006	2.863209e-007
6.405604554917538e-006	2.667032e-007
6.405887804886157e-006	2.512809e-007
6.406106649883836e-006	2.415926e-007
6.406436360507223e-006	2.310610e-007
6.406734070003167e-006	2.264458e-007
6.407206182855452e-006	2.285292e-007
6.407664070642166e-006	2.403465e-007
6.408299514551463e-006	2.687568e-007
6.409008485808165e-006	3.071211e-007
6.409327651134278e-006	3.243608e-007
6.409616886398489e-006	3.381874e-007
6.409835122157814e-006	3.465560e-007
6.410127589191045e-006	3.543992e-007
6.410422732701371e-006	3.578448e-007
6.410868419903792e-006	3.547149e-007
6.411327602467293e-006	3.419249e-007
6.411933427343669e-006	3.134372e-007
6.412614701748615e-006	2.739999e-007
6.412930363120656e-006	2.552038e-007
6.413262604105380e-006	2.370489e-007
6.413514849586827e-006	2.254786e-007
6.413790205106462e-006	2.158640e-007
6.414063008778476e-006	2.101807e-007
6.414484162328010e-006	2.086901e-007
6.414927283433791e-006	2.160157e-007
6.415507989545460e-006	2.371026e-007
6.416143055878315e-006	2.683686e-007
6.416526295245639e-006	2.889057e-007
6.416870490823928e-006	3.063202e-007
6.417144768212924e-006	3.181775e-007
6.417384693660488e-006	3.262542e-007
6.417645058386795e-006	3.319074e-007
6.417998089421756e-006	3.342493e-007
6.418426908551267e-006	3.291640e-007
6.418941685612523e-006	3.127695e-007
6.419535926872888e-006	2.841462e-007
6.420352490439651e-006	2.388103e-007
6.420715582669545e-006	2.194700e-007
6.420938679158744e-006	2.093670e-007
6.421191894704498e-006	2.002811e-007
6.421424321469832e-006	1.947398e-007
6.421831986600651e-006	1.911982e-007
6.422244462071097e-006	1.952686e-007
6.422812700176972e-006	2.120328e-007
6.423395500509271e-006	2.376715e-007
6.423969090018494e-006	2.667612e-007
6.424282329730441e-006	2.821339e-007
6.424560926733547e-006	2.940806e-007
6.424781120905471e-006	3.015366e-007
6.425102848383463e-006	3.088946e-007
6.425405852581584e-006	3.114046e-007
6.425873061394888e-006	3.070089e-007
6.426336336805977e-006	2.938427e-007
6.426967217882523e-006	2.654002e-007
6.427686666837795e-006	2.270616e-007
6.428011542512768e-006	2.098504e-007
6.428290624260064e-006	1.966657e-007
6.428511242186769e-006	1.881928e-007
6.428833921906518e-006	1.792601e-007
6.429136001420699e-006	1.752037e-007
6.429603462858313e-006	1.770117e-007
6.430065778124244e-006	1.874045e-007
6.430696648254686e-006	2.119176e-007
6.431412079493243e-006	2.455452e-007
6.431733874118911e-006	2.606157e-007
6.432019442219328e-006	2.724296e-007
6.432236803528835e-006	2.796239e-007
6.432531155300958e-006	2.864036e-007
6.432828125201018e-006	2.893106e-007
6.433275677054234e-006	2.863803e-007
6.433736197634238e-006	2.750153e-007
6.434344172707301e-006	2.499318e-007
6.435030173498196e-006	2.152711e-007
6.435340570067755e-006	1.992065e-007
6.435671341637611e-006	1.835401e-007
6.435920927520822e-006	1.736431e-007
6.436199292525480e-006	1.652875e-007
6.436476718659628e-006	1.603973e-007
6.436901444875631e-006	1.593696e-007
6.437348022504674e-006	1.661149e-007
6.437932294732496e-006	1.849174e-007
6.438575090268045e-006	2.126215e-007
6.438945674810265e-006	2.298491e-007
6.439288906250062e-006	2.448165e-007
6.439560767325381e-006	2.548750e-007
6.439806602583781e-006	2.619278e-007
6.440048642548241e-006	2.663192e-007
6.440420765120580e-006	2.681924e-007
6.440838570449109e-006	2.635535e-007
6.441373237017073e-006	2.482929e-007
6.441957020795336e-006	2.235401e-007
6.442720641847144e-006	1.863084e-007
6.443073206071487e-006	1.697670e-007
6.443305089382651e-006	1.604116e-007
6.443550022293410e-006	1.524579e-007
6.443777661763184e-006	1.473559e-007
6.444164848667250e-006	1.436019e-007
6.444572477424387e-006	1.460939e-007
6.445121800851411e-006	1.588755e-007
6.445694448822120e-006	1.799174e-007
6.446438161281792e-006	2.119803e-007
6.446785702034913e-006	2.263946e-007
6.447023380644346e-006	2.347929e-007
6.447261270123295e-006	2.413600e-007
6.447513037743935e-006	2.458772e-007
6.447872837218871e-006	2.478627e-007
6.448295069461096e-006	2.437176e-007
6.448816145563502e-006	2.299324e-007
6.449403028851997e-006	2.064565e-007
6.450224497279999e-006	1.685117e-007
6.450588051709616e-006	1.523904e-007
6.450811399317386e-006	1.439592e-007
6.451064165798742e-006	1.363859e-007
6.451295391118883e-006	1.317639e-007
6.451702512455526e-006	1.287358e-007
6.452114104459061e-006	1.320097e-007
6.452681926529674e-006	1.457934e-007
6.453263349543575e-006	1.669371e-007
6.453846288483750e-006	1.914189e-007
6.454161285203430e-006	2.042194e-007
6.454438153051523e-006	2.140387e-007
6.454658989289708e-006	2.202166e-007
6.454978086097712e-006	2.262307e-007
6.455282710430416e-006	2.282857e-007
6.455748161750263e-006	2.245906e-007
6.456213092757152e-006	2.135593e-007
6.456842274855934e-006	1.899390e-007
6.457564338258059e-006	1.579237e-007
6.457890329519822e-006	1.435648e-007
6.458167693249028e-006	1.326774e-007
6.458389080463145e-006	1.256109e-007
6.458708779556732e-006	1.182531e-007
6.459012804976155e-006	1.148508e-007
6.459478309652628e-006	1.163243e-007
6.459942590110457e-006	1.249717e-007
6.460571517024477e-006	1.452257e-007
6.461289761092864e-006	1.732082e-007
6.461612668318129e-006	1.857328e-007
6.461896755370622e-006	1.954547e-007
6.462114680912817e-006	2.014088e-007
6.462410390289941e-006	2.070064e-007
6.462708641664927e-006	2.093573e-007
6.463157205194997e-006	2.067890e-007
6.463618704787011e-006	1.971957e-007
6.464227963121766e-006	1.761767e-007
6.464917343421139e-006	1.471577e-007
6.465224163348243e-006	1.339656e-007
6.465553911687988e-006	1.210137e-007
6.465801589767423e-006	1.128814e-007
6.466082022271030e-006	1.059349e-007
6.466362451891528e-006	1.018951e-007
6.466789652839755e-006	1.011749e-007
6.467238478646137e-006	1.069656e-007
6.467825258194698e-006	1.228140e-007
6.468473340230652e-006	1.460783e-007
6.468835843161103e-006	1.600303e-007
6.469178236229861e-006	1.723369e-007
6.469448265520456e-006	1.805308e-007
6.469698002383589e-006	1.863879e-007
6.469927855981550e-006	1.897445e-007
6.470313898790381e-006	1.911768e-007
6.470724457970783e-006	1.871807e-007
6.471273733699851e-006	1.738597e-007
6.471850645339838e-006	1.533420e-007
6.472559230821795e-006	1.243778e-007
6.472899367594709e-006	1.109303e-007
6.473143954480176e-006	1.025041e-007
6.473379187587475e-006	9.594456e-008
6.473642375191130e-006	9.075914e-008
6.473991130004353e-006	8.757883e-008
6.474420486315274e-006	8.925985e-008
6.474930162658071e-006	9.846585e-008
6.475523798926686e-006	1.161624e-007
6.476320806834274e-006	1.443402e-007
6.476676700048478e-006	1.565063e-007
6.476909522573626e-006	1.632625e-007
6.477150320333830e-006	1.687036e-007
6.477391102016616e-006	1.722009e-007
6.477762578151192e-006	1.737671e-007
6.478178020900838e-006	1.702164e-007
6.478711120722069e-006	1.582781e-007
6.479291426195882e-006	1.388704e-007
6.480138033497507e-006	1.064150e-007
6.480508130363855e-006	9.296281e-008
6.480738266503167e-006	8.598882e-008
6.481009554002576e-006	7.972007e-008
6.481277381183148e-006	7.596651e-008
6.481701871986767e-006	7.481886e-008
6.482141126140650e-006	7.943399e-008
6.482724389973715e-006	9.319557e-008
6.483353469855652e-006	1.134356e-007
6.483743157984639e-006	1.271367e-007
6.484086623081281e-006	1.385575e-007
6.484361466170541e-006	1.463799e-007
6.484598811994091e-006	1.516388e-007
6.484866914208132e-006	1.554804e-007
6.485212431819182e-006	1.569973e-007
6.485645939788287e-006	1.536256e-007
6.486152955877123e-006	1.430166e-007
6.486751726743345e-006	1.239843e-007
6.487552774710886e-006	9.453313e-008
6.487911145248992e-006	8.181192e-008
6.488139325962899e-006	7.481699e-008
6.488358737937600e-006	6.937745e-008
6.488593277113874e-006	6.527468e-008
6.488961113968600e-006	6.229602e-008
6.489376542670455e-006	6.384998e-008
6.489906728766870e-006	7.270408e-008
6.490485106105948e-006	8.844822e-008
6.491313195741005e-006	1.150415e-007
6.491677880547664e-006	1.262381e-007
6.491902599947003e-006	1.319957e-007
6.492153810575690e-006	1.369254e-007
6.492381032608546e-006	1.396420e-007
6.492786175163468e-006	1.405820e-007
6.493194901157490e-006	1.366833e-007
6.493761412446758e-006	1.241198e-007
6.494338843785613e-006	1.058597e-007
6.494942921170949e-006	8.407346e-008
6.495261209767816e-006	7.292734e-008
6.495533278777499e-006	6.450132e-008
6.495756860160074e-006	5.886793e-008
6.496066381936339e-006	5.325808e-008
6.496377674618942e-006	5.052406e-008
6.496836785420401e-006	5.171191e-008
6.497308377081956e-006	5.871558e-008
6.497931098647242e-006	7.461531e-008
6.498661621674728e-006	9.712434e-008
6.498990472066091e-006	1.071670e-007
6.499265813669775e-006	1.145421e-007
6.499487286124733e-006	1.192119e-007
6.499805430784655e-006	1.237246e-007
6.500110114653068e-006	1.252578e-007
6.500574610469878e-006	1.224363e-007
6.501039673378201e-006	1.140538e-007
6.501667862496979e-006	9.615658e-008
6.502389059869634e-006	7.188000e-008
6.502713973816077e-006	6.100621e-008
6.502993000555291e-006	5.267286e-008
6.503213828380067e-006	4.730393e-008
6.503536052877151e-006	4.164193e-008
6.503838526870920e-006	3.903739e-008
6.504305698713797e-006	4.009521e-008
6.504768393950089e-006	4.655957e-008
6.505398902033333e-006	6.186322e-008
6.506114413874081e-006	8.290155e-008
6.506435960458579e-006	9.232295e-008
6.506722257468983e-006	9.972987e-008
6.506939156266517e-006	1.042151e-007
6.507232498929177e-006	1.084288e-007
6.507528487346981e-006	1.102225e-007
6.507975277132705e-006	1.083504e-007
6.508435059400519e-006	1.011851e-007
6.509042180330438e-006	8.538276e-008
6.509726120713932e-006	6.356711e-008
6.510038422658654e-006	5.334832e-008
6.510369625029738e-006	4.341477e-008
6.510620041307730e-006	3.711307e-008
6.510897459722359e-006	3.180557e-008
6.511173442944745e-006	2.866723e-008
6.511597055804813e-006	2.788667e-008
6.512042547458796e-006	3.197020e-008
6.512625631914515e-006	4.359575e-008
6.513265706713234e-006	6.080032e-008
6.513641051152791e-006	7.172311e-008
6.513984808741158e-006	8.112468e-008
6.514257790048855e-006	8.746802e-008
6.514501205159839e-006	9.184996e-008
6.514750632194422e-006	9.469485e-008
6.515114725956506e-006	9.584547e-008
6.515536956450130e-006	9.290229e-008
6.516063286120949e-006	8.347231e-008
6.516651382099115e-006	6.778831e-008
6.517493917897188e-006	4.211651e-008
6.517863543258756e-006	3.145342e-008
6.518094488650039e-006	2.591127e-008
6.518368213560832e-006	2.092135e-008
6.518639817567479e-006	1.794820e-008
6.519066492821635e-006	1.713668e-008
6.519508629881238e-006	2.094037e-008
6.520094101371970e-006	3.202073e-008
6.520729067784753e-006	4.827120e-008
6.521109224329885e-006	5.883398e-008
6.521452334897621e-006	6.780708e-008
6.521725732098332e-006	7.389364e-008
6.521967274266544e-006	7.806376e-008
6.522222368177816e-006	8.086864e-008
6.522580597773109e-006	8.198693e-008
6.523006229181699e-006	7.920283e-008
6.523526450061962e-006	7.036888e-008
6.524117789466488e-006	5.533860e-008
6.524947103406925e-006	3.116699e-008
6.525313597027099e-006	2.098373e-008
6.525539445464273e-006	1.570033e-008
6.525802413660103e-006	1.091756e-008
6.526055800610414e-006	7.986363e-009
6.526472989411281e-006	6.619659e-009
6.526901210973657e-006	9.450673e-009
6.527477351459671e-006	1.907195e-008
6.528085545354223e-006	3.347038e-008
6.528524129221364e-006	4.511103e-008
6.528861302271261e-006	5.370939e-008
6.529136875231545e-006	5.982925e-008
6.529357648454165e-006	6.368319e-008
6.529676037959897e-006	6.741779e-008
6.529980124219542e-006	6.867459e-008
6.530444890136267e-006	6.630992e-008
6.530909401558649e-006	5.933718e-008
6.531537818568051e-006	4.443850e-008
6.532257873559377e-006	2.426872e-008
6.532582093713574e-006	1.523519e-008
6.532862043190368e-006	8.268728e-009
6.533082589375849e-006	3.797562e-009
6.533406143798687e-006	-9.505969e-010
6.533707832174357e-006	-3.131421e-009
6.534175885728605e-006	-2.285924e-009
6.534637773045193e-006	3.040067e-009
6.535269104473301e-006	1.572737e-008
6.535983149598412e-006	3.312605e-008
6.536303925535475e-006	4.091898e-008
6.536591541796144e-006	4.708989e-008
6.536808761940793e-006	5.081510e-008
6.537101305624515e-006	5.429981e-008
6.537396509988941e-006	5.578446e-008
6.537842512581438e-006	5.423764e-008
6.538301725436679e-006	4.830144e-008
6.538907987612558e-006	3.519568e-008
6.539590133060325e-006	1.710177e-008
6.539904269714514e-006	8.541658e-009
6.540235931492416e-006	2.470404e-010
6.540487190388050e-006	-5.033303e-009
6.540763637367941e-006	-9.463621e-009
6.541038118139386e-006	-1.210022e-008
6.541460584794795e-006	-1.282688e-008
6.541904948056260e-006	-9.532599e-009
6.542486852337964e-006	2.053409e-012
6.543124285558755e-006	1.415934e-008
6.543504214688578e-006	2.332645e-008
6.543848381859035e-006	3.114705e-008
6.544122314239287e-006	3.644604e-008
6.544363496140127e-006	4.006153e-008
6.544619774635080e-006	4.250625e-008
6.544976764534527e-006	4.346601e-008
6.545403121217125e-006	4.102912e-008
6.545922079864014e-006	3.335149e-008
6.546514151883898e-006	2.024100e-008
6.547341124714390e-006	-7.637448e-010
6.547706998736441e-006	-9.633004e-009
6.547932129546269e-006	-1.423745e-008
6.548193631085442e-006	-1.841194e-008
6.548444168988366e-006	-2.097956e-008
6.548860034250731e-006	-2.226077e-008
6.549286092956408e-006	-1.991769e-008
6.549861017824538e-006	-1.169477e-008
6.550465401142236e-006	6.645006e-010
6.550922890122962e-006	1.120308e-008
6.551253268347740e-006	1.853044e-008
6.551525896379001e-006	2.381025e-008
6.551743363426843e-006	2.712744e-008
6.552070934341681e-006	3.050434e-008
6.552368530362424e-006	3.160091e-008
6.552839137547589e-006	2.955573e-008
6.553297027030863e-006	2.361316e-008
6.553930956675752e-006	1.055176e-008
6.554639401051832e-006	-6.737471e-009
6.554957553490254e-006	-1.449088e-008
6.555246502833872e-006	-2.081089e-008
6.555463800628214e-006	-2.473456e-008
6.555756960603676e-006	-2.866157e-008
6.556052814504082e-006	-3.081025e-008
6.556499389298587e-006	-3.066810e-008
6.556959008606478e-006	-2.663929e-008
6.557565509737046e-006	-1.660880e-008
6.558247323120575e-006	-2.329534e-009
6.558563940075451e-006	4.513962e-009
6.558896944341974e-006	1.104841e-008
6.559150441419470e-006	1.512113e-008
6.559424751802906e-006	1.831381e-008
6.559695919537006e-006	1.992922e-008
6.560115807231065e-006	1.950561e-008
6.560557813402312e-006	1.548323e-008
6.561137530537720e-006	5.577021e-009
6.561770814522000e-006	-8.557914e-009
6.562155063456754e-006	-1.781931e-008
6.562498668382516e-006	-2.569273e-008
6.562772257506094e-006	-3.115156e-008
6.563012516010158e-006	-3.501966e-008
6.563272217249838e-006	-3.794704e-008
6.563626123674837e-006	-3.977808e-008
6.564054466289687e-006	-3.878602e-008
6.564569972035417e-006	-3.341220e-008
6.565163401143354e-006	-2.328691e-008
6.565977839198545e-006	-6.927856e-009
6.566340643155560e-006	4.349918e-011
6.566566797504281e-006	3.693132e-009
6.566790651980903e-006	6.496214e-009
6.567012645328219e-006	8.268626e-009
6.567394776148261e-006	9.113388e-009
6.567802222905150e-006	7.045601e-009
6.568347545019004e-006	-6.169059e-011
6.568918586816186e-006	-1.110887e-008
6.569695534516806e-006	-2.844721e-008
6.570049147662516e-006	-3.605127e-008
6.570280471011880e-006	-4.033999e-008
6.570525340404004e-006	-4.400540e-008
6.570753327498485e-006	-4.637768e-008
6.571140229838512e-006	-4.816897e-008
6.571548040509162e-006	-4.712758e-008
6.572096969918034e-006	-4.144419e-008
6.572669595104885e-006	-3.200038e-008
6.573421457944234e-006	-1.742314e-008
6.573770902535553e-006	-1.091395e-008
6.574007804439896e-006	-7.169061e-009
6.574246585799165e-006	-4.234910e-009
6.574494940955050e-006	-2.277139e-009
6.574858182881171e-006	-1.464319e-009
6.575278341813123e-006	-3.452804e-009
6.575803049274631e-006	-9.901252e-009
6.576388124537175e-006	-2.066314e-008
6.577218921652306e-006	-3.822718e-008
6.577585028848948e-006	-4.562276e-008
6.577809927105216e-006	-4.946407e-008
6.578070331702407e-006	-5.294737e-008
6.578318612865397e-006	-5.509680e-008
6.578733408712373e-006	-5.623090e-008
6.579157764932675e-006	-5.437258e-008
6.579731722806959e-006	-4.765187e-008
6.580333118452048e-006	-3.750680e-008
6.580806394762551e-006	-2.847739e-008
6.581131431166593e-006	-2.250103e-008
6.581405830707876e-006	-1.809269e-008
6.581622273977433e-006	-1.532385e-008
6.581917730157788e-006	-1.271598e-008
6.582215628755939e-006	-1.165062e-008
6.582663961099411e-006	-1.294869e-008
6.583125053812033e-006	-1.758640e-008
6.583734089463805e-006	-2.768391e-008
6.584422994258127e-006	-4.159441e-008
6.584729632861525e-006	-4.791836e-008
6.585059113925484e-006	-5.413204e-008
