time	I(R7)
5.061707663810144e-006	5.442957e-001
5.061830498382519e-006	5.443000e-001
5.061927945439887e-006	5.443034e-001
5.062025988659263e-006	5.443068e-001
5.062174932825292e-006	5.443119e-001
5.062323044820183e-006	5.443171e-001
5.062619268809965e-006	5.443273e-001
5.063211716786059e-006	5.443476e-001
5.063963237291608e-006	5.443733e-001
5.064813724829642e-006	5.444022e-001
5.065285343237164e-006	5.444182e-001
5.065681411141332e-006	5.444316e-001
5.066180857396518e-006	5.444485e-001
5.066706812942995e-006	5.444664e-001
5.067013274885623e-006	5.444769e-001
5.067211293497548e-006	5.444837e-001
5.067458783879902e-006	5.444922e-001
5.067698397507453e-006	5.445006e-001
5.067935739334201e-006	5.445089e-001
5.068174394447234e-006	5.445172e-001
5.068420351420772e-006	5.445258e-001
5.068796190055291e-006	5.445390e-001
5.069110726438342e-006	5.445500e-001
5.069140335701300e-006	5.445510e-001
5.069199554223747e-006	5.445531e-001
5.069317991268640e-006	5.445573e-001
5.069554865361897e-006	5.445656e-001
5.069598062176078e-006	5.445670e-001
5.069684455804441e-006	5.445701e-001
5.069857243064635e-006	5.445761e-001
5.070115094159278e-006	5.445851e-001
5.070251575350210e-006	5.445899e-001
5.070321567480357e-006	5.445923e-001
5.070374991179849e-006	5.445942e-001
5.070414374461207e-006	5.445955e-001
5.070449651610465e-006	5.445968e-001
5.070486568808930e-006	5.445980e-001
5.070560403205859e-006	5.446006e-001
5.070708071999719e-006	5.446057e-001
5.071003409590907e-006	5.446160e-001
5.071594084769815e-006	5.446364e-001
5.072775435127630e-006	5.446771e-001
5.073227391513141e-006	5.446926e-001
5.073662603646834e-006	5.447074e-001
5.074089149421229e-006	5.447220e-001
5.074644732993433e-006	5.447410e-001
5.075159385990735e-006	5.447587e-001
5.075430224616567e-006	5.447680e-001
5.075626138741768e-006	5.447748e-001
5.075852530948832e-006	5.447826e-001
5.076101947908140e-006	5.447913e-001
5.076341579816207e-006	5.447997e-001
5.076582402230301e-006	5.448081e-001
5.076835558798926e-006	5.448170e-001
5.077258112141936e-006	5.448318e-001
5.077606083942615e-006	5.448439e-001
5.077641060294291e-006	5.448452e-001
5.077711013001113e-006	5.448476e-001
5.077850918411286e-006	5.448525e-001
5.078130729235103e-006	5.448623e-001
5.078171966335643e-006	5.448637e-001
5.078254440540192e-006	5.448666e-001
5.078419388949290e-006	5.448723e-001
5.078521721706142e-006	5.448759e-001
5.078602221021689e-006	5.448787e-001
5.078707949034839e-006	5.448824e-001
5.078781285493272e-006	5.448850e-001
5.078856155558281e-006	5.448876e-001
5.078926492044916e-006	5.448900e-001
5.079004280629518e-006	5.448927e-001
5.079159857798721e-006	5.448982e-001
5.079471012137127e-006	5.449089e-001
5.080093320817408e-006	5.449305e-001
5.081337938174502e-006	5.449734e-001
5.081854234555150e-006	5.449912e-001
5.082235301736432e-006	5.450042e-001
5.082666328808105e-006	5.450190e-001
5.083199410213513e-006	5.450373e-001
5.083765944977059e-006	5.450569e-001
5.083994216326798e-006	5.450648e-001
5.084225071168985e-006	5.450728e-001
5.084465010882916e-006	5.450811e-001
5.084703523741685e-006	5.450895e-001
5.084943522654789e-006	5.450978e-001
5.085190189661054e-006	5.451065e-001
5.085586566373757e-006	5.451204e-001
5.085942340728178e-006	5.451328e-001
5.085973731566024e-006	5.451339e-001
5.086036513241715e-006	5.451361e-001
5.086162076593098e-006	5.451404e-001
5.086413203295864e-006	5.451493e-001
5.086458248849957e-006	5.451508e-001
5.086548339958141e-006	5.451540e-001
5.086728522174511e-006	5.451602e-001
5.086970769969251e-006	5.451687e-001
5.087114711924828e-006	5.451737e-001
5.087282462672149e-006	5.451795e-001
5.087478023316217e-006	5.451863e-001
5.087597507526936e-006	5.451905e-001
5.087836475948376e-006	5.451988e-001
5.088314412791256e-006	5.452154e-001
5.089270286473546e-006	5.452484e-001
5.089743803234070e-006	5.452648e-001
5.090187079739850e-006	5.452800e-001
5.090619915194827e-006	5.452949e-001
5.091115878593649e-006	5.453120e-001
5.091647202824789e-006	5.453303e-001
5.092048297385132e-006	5.453441e-001
5.092255255231826e-006	5.453513e-001
5.092482532931958e-006	5.453592e-001
5.092715087601923e-006	5.453673e-001
5.092953346733098e-006	5.453756e-001
5.093195953771723e-006	5.453840e-001
5.093444496107741e-006	5.453928e-001
5.093816023593600e-006	5.454057e-001
5.094165224376474e-006	5.454180e-001
5.094192543030757e-006	5.454189e-001
5.094247180339323e-006	5.454208e-001
5.094356454959925e-006	5.454246e-001
5.094575004197660e-006	5.454323e-001
5.094849238617555e-006	5.454419e-001
5.094891214856012e-006	5.454433e-001
5.094975167332927e-006	5.454462e-001
5.095143072286756e-006	5.454521e-001
5.095346911659221e-006	5.454592e-001
5.095712227898286e-006	5.454719e-001
5.095993003904897e-006	5.454817e-001
5.096248009789361e-006	5.454905e-001
5.096509523169757e-006	5.454996e-001
5.096740038967179e-006	5.455076e-001
5.096982486779006e-006	5.455160e-001
5.097467382406129e-006	5.455328e-001
5.097960264575235e-006	5.455498e-001
5.098429881458810e-006	5.455659e-001
5.098893298621093e-006	5.455819e-001
5.099455265663438e-006	5.456012e-001
5.099981282067484e-006	5.456194e-001
5.100275277634958e-006	5.456296e-001
5.100474063074456e-006	5.456365e-001
5.100723494820547e-006	5.456451e-001
5.100966561068232e-006	5.456536e-001
5.101206608067871e-006	5.456619e-001
5.101447410841425e-006	5.456703e-001
5.101699967646756e-006	5.456792e-001
5.102116242952648e-006	5.456938e-001
5.102466051110782e-006	5.457060e-001
5.102496045995830e-006	5.457070e-001
5.102556035762457e-006	5.457091e-001
5.102676015295710e-006	5.457133e-001
5.102915974362215e-006	5.457217e-001
5.103180766175691e-006	5.457309e-001
5.103204607170842e-006	5.457317e-001
5.103252289164612e-006	5.457334e-001
5.103347653148682e-006	5.457367e-001
5.103537218397597e-006	5.457433e-001
5.103823415973652e-006	5.457533e-001
5.103954634596425e-006	5.457579e-001
5.104168602762527e-006	5.457653e-001
5.104348841836193e-006	5.457716e-001
5.104522508198733e-006	5.457776e-001
5.104869840923815e-006	5.457897e-001
5.105564506370508e-006	5.458137e-001
5.106021780703490e-006	5.458295e-001
5.106466850979263e-006	5.458449e-001
5.106919473529814e-006	5.458604e-001
5.107420564493675e-006	5.458777e-001
5.107956207013598e-006	5.458962e-001
5.108386428098050e-006	5.459111e-001
5.108597557559186e-006	5.459184e-001
5.108825480031748e-006	5.459263e-001
5.109059009373446e-006	5.459344e-001
5.109298655242567e-006	5.459428e-001
5.109544452670117e-006	5.459514e-001
5.109794564597814e-006	5.459601e-001
5.110166895576362e-006	5.459731e-001
5.110517333647285e-006	5.459853e-001
5.110543706644821e-006	5.459863e-001
5.110596452639893e-006	5.459881e-001
5.110701944626567e-006	5.459918e-001
5.110912928599914e-006	5.459992e-001
5.111183473953396e-006	5.460086e-001
5.111458649446898e-006	5.460182e-001
5.111733923399836e-006	5.460278e-001
5.112052621023683e-006	5.460389e-001
5.112400174832332e-006	5.460510e-001
5.112651615912095e-006	5.460597e-001
5.112917742119971e-006	5.460690e-001
5.113142980486124e-006	5.460768e-001
5.113396116099289e-006	5.460855e-001
5.113902387325620e-006	5.461031e-001
5.114415608475226e-006	5.461208e-001
5.114900328825889e-006	5.461375e-001
5.115386489912971e-006	5.461542e-001
5.115928135644710e-006	5.461729e-001
5.116524293382468e-006	5.461935e-001
5.116761591174995e-006	5.462018e-001
5.117005202587288e-006	5.462102e-001
5.117258200851987e-006	5.462191e-001
5.117502400651258e-006	5.462276e-001
5.117747555797442e-006	5.462361e-001
5.118000838504749e-006	5.462450e-001
5.118430487279641e-006	5.462600e-001
5.118781437152969e-006	5.462722e-001
5.119064044871446e-006	5.462821e-001
5.119324186158430e-006	5.462912e-001
5.119594637694597e-006	5.463006e-001
5.119864471735125e-006	5.463100e-001
5.120198627139860e-006	5.463216e-001
5.120502014111655e-006	5.463322e-001
5.120811834364442e-006	5.463430e-001
5.121107577991946e-006	5.463532e-001
5.121480627694186e-006	5.463662e-001
5.121818857440480e-006	5.463778e-001
5.122381846685981e-006	5.463973e-001
5.122934995976242e-006	5.464164e-001
5.123438124612217e-006	5.464337e-001
5.123988701408178e-006	5.464528e-001
5.124588569903332e-006	5.464735e-001
5.124825028797464e-006	5.464817e-001
5.125064032721755e-006	5.464900e-001
5.125312717849800e-006	5.464987e-001
5.125557331422254e-006	5.465072e-001
5.125803276422730e-006	5.465158e-001
5.126056633053544e-006	5.465246e-001
5.126451721577940e-006	5.465384e-001
5.126791216773785e-006	5.465503e-001
5.127070406316797e-006	5.465600e-001
5.127331403013274e-006	5.465692e-001
5.127595790133110e-006	5.465784e-001
5.127859279512731e-006	5.465876e-001
5.128165235547544e-006	5.465982e-001
5.128502970488252e-006	5.466100e-001
5.128883172861309e-006	5.466232e-001
5.129158818485691e-006	5.466328e-001
5.129462481583830e-006	5.466433e-001
5.129834154637275e-006	5.466561e-001
5.130176041603929e-006	5.466679e-001
5.130681020329431e-006	5.466854e-001
5.131195279509809e-006	5.467032e-001
5.131762617897884e-006	5.467227e-001
5.132305507301455e-006	5.467415e-001
5.132620054880410e-006	5.467524e-001
5.132822447677377e-006	5.467594e-001
5.133089430855997e-006	5.467687e-001
5.133330691079602e-006	5.467771e-001
5.133573119878859e-006	5.467855e-001
5.133816507577743e-006	5.467940e-001
5.134073921924526e-006	5.468030e-001
5.134464377262726e-006	5.468166e-001
5.134790943561035e-006	5.468280e-001
5.135062196119644e-006	5.468375e-001
5.135316996862649e-006	5.468464e-001
5.135582743075878e-006	5.468557e-001
5.135847639930330e-006	5.468649e-001
5.136159072043067e-006	5.468758e-001
5.136645366995291e-006	5.468927e-001
5.137167287002503e-006	5.469108e-001
5.137780890621807e-006	5.469320e-001
5.138374365821347e-006	5.469525e-001
5.138887464711112e-006	5.469703e-001
5.139383607528913e-006	5.469874e-001
5.139942942680026e-006	5.470067e-001
5.140557132021772e-006	5.470280e-001
5.140802594057886e-006	5.470365e-001
5.141060326122743e-006	5.470455e-001
5.141325579650219e-006	5.470547e-001
5.141576152511290e-006	5.470635e-001
5.141827346694800e-006	5.470722e-001
5.142087805713735e-006	5.470813e-001
5.142505245053775e-006	5.470959e-001
5.142810307633139e-006	5.471066e-001
5.143063030749878e-006	5.471154e-001
5.143311073773499e-006	5.471240e-001
5.143601086443628e-006	5.471341e-001
5.143878425008935e-006	5.471438e-001
5.144281500432668e-006	5.471578e-001
5.144782370819501e-006	5.471752e-001
5.145235198875803e-006	5.471909e-001
5.145940269742078e-006	5.472153e-001
5.146600629717113e-006	5.472382e-001
5.147127844190580e-006	5.472564e-001
5.147714358933603e-006	5.472767e-001
5.148293680631855e-006	5.472967e-001
5.148520139507812e-006	5.473046e-001
5.148704177750790e-006	5.473109e-001
5.148894470549670e-006	5.473176e-001
5.149185870065298e-006	5.473277e-001
5.149448308088001e-006	5.473368e-001
5.149736033507879e-006	5.473469e-001
5.149996105627969e-006	5.473559e-001
5.150389509784442e-006	5.473697e-001
5.150663017140095e-006	5.473793e-001
5.150908333050042e-006	5.473878e-001
5.151158928257821e-006	5.473965e-001
5.151425195745046e-006	5.474058e-001
5.151704080257752e-006	5.474156e-001
5.152104877052810e-006	5.474295e-001
5.152528039245596e-006	5.474442e-001
5.153002481272928e-006	5.474606e-001
5.153569924684631e-006	5.474803e-001
5.154162819803049e-006	5.475008e-001
5.154697735890168e-006	5.475193e-001
5.155300056864515e-006	5.475401e-001
5.155846548119542e-006	5.475590e-001
5.156193723061114e-006	5.475711e-001
5.156397517930983e-006	5.475782e-001
5.156624780941477e-006	5.475860e-001
5.156853703492531e-006	5.475940e-001
5.157144781699208e-006	5.476041e-001
5.157411703780868e-006	5.476134e-001
5.157678552056982e-006	5.476227e-001
5.157954884160015e-006	5.476324e-001
5.158289703627306e-006	5.476441e-001
5.158548970863458e-006	5.476531e-001
5.158796565794127e-006	5.476618e-001
5.159085825077320e-006	5.476719e-001
5.159349036498728e-006	5.476810e-001
5.159711420330004e-006	5.476936e-001
5.160173063779167e-006	5.477097e-001
5.160651574173669e-006	5.477263e-001
5.161102672839035e-006	5.477419e-001
5.161680308094635e-006	5.477619e-001
5.162249761849619e-006	5.477816e-001
5.162788567065341e-006	5.478002e-001
5.163361008368034e-006	5.478200e-001
5.163934539337278e-006	5.478399e-001
5.164167882775600e-006	5.478480e-001
5.164403559663328e-006	5.478562e-001
5.164644117056777e-006	5.478646e-001
5.164947947597365e-006	5.478752e-001
5.165218422024942e-006	5.478846e-001
5.165491494849711e-006	5.478941e-001
5.165772425159976e-006	5.479039e-001
5.166054482998866e-006	5.479137e-001
5.166309038552586e-006	5.479226e-001
5.166559372018348e-006	5.479314e-001
5.166805497565374e-006	5.479400e-001
5.167073719804932e-006	5.479493e-001
5.167443283615042e-006	5.479621e-001
5.167916009032880e-006	5.479786e-001
5.168376579670064e-006	5.479946e-001
5.168807627894956e-006	5.480095e-001
5.169381153562885e-006	5.480294e-001
5.169997828863987e-006	5.480507e-001
5.170578522516872e-006	5.480708e-001
5.171150222599980e-006	5.480906e-001
5.171627685606611e-006	5.481071e-001
5.171845808536052e-006	5.481147e-001
5.172068982057382e-006	5.481224e-001
5.172286427938128e-006	5.481300e-001
5.172625587440694e-006	5.481418e-001
5.172916660557692e-006	5.481519e-001
5.173191528852483e-006	5.481615e-001
5.173463278038137e-006	5.481710e-001
5.173824533077909e-006	5.481836e-001
5.174097980953363e-006	5.481932e-001
5.174379630660392e-006	5.482029e-001
5.174639940045550e-006	5.482121e-001
5.174985512161612e-006	5.482240e-001
5.175413697232345e-006	5.482389e-001
5.175758550399201e-006	5.482509e-001
5.176183110435634e-006	5.482657e-001
5.176661432557128e-006	5.482823e-001
5.177298746598946e-006	5.483043e-001
5.177873927387361e-006	5.483242e-001
5.178472354743641e-006	5.483449e-001
5.179061553055309e-006	5.483653e-001
5.179378923126504e-006	5.483763e-001
5.179587171257050e-006	5.483835e-001
5.179832446543242e-006	5.483921e-001
5.180081262476377e-006	5.484008e-001
5.180410635314409e-006	5.484122e-001
5.180703581200707e-006	5.484224e-001
5.181021792623197e-006	5.484335e-001
5.181312589534054e-006	5.484436e-001
5.181598899294676e-006	5.484536e-001
5.181863215721061e-006	5.484629e-001
5.182121801453749e-006	5.484719e-001
5.182423518525214e-006	5.484824e-001
5.182816159351317e-006	5.484960e-001
5.183247399731528e-006	5.485110e-001
5.183613852363656e-006	5.485237e-001
5.183964163650578e-006	5.485359e-001
5.184543698983496e-006	5.485560e-001
5.185102467927805e-006	5.485753e-001
5.185644407712520e-006	5.485941e-001
5.186232683140890e-006	5.486144e-001
5.186884498045025e-006	5.486370e-001
5.187133548262973e-006	5.486457e-001
5.187328662246971e-006	5.486525e-001
5.187537453467395e-006	5.486597e-001
5.187836060537021e-006	5.486701e-001
5.188193783148970e-006	5.486825e-001
5.188492259253913e-006	5.486929e-001
5.188814236826989e-006	5.487041e-001
5.189122202233637e-006	5.487149e-001
5.189407116305139e-006	5.487248e-001
5.189681109921129e-006	5.487344e-001
5.189997680201536e-006	5.487454e-001
5.190386548201836e-006	5.487589e-001
5.190867813118644e-006	5.487757e-001
5.191208231780653e-006	5.487875e-001
5.191523789676439e-006	5.487984e-001
5.192060108592800e-006	5.488170e-001
5.192606068567945e-006	5.488359e-001
5.193156601652343e-006	5.488550e-001
5.193746973976288e-006	5.488755e-001
5.194373579962136e-006	5.488971e-001
5.194682282737284e-006	5.489079e-001
5.194895391812809e-006	5.489153e-001
5.195177693036873e-006	5.489250e-001
5.195436675275306e-006	5.489340e-001
5.195780710783721e-006	5.489460e-001
5.196150074802258e-006	5.489589e-001
5.196486742017198e-006	5.489706e-001
5.196816559957518e-006	5.489821e-001
5.197121377385761e-006	5.489928e-001
5.197464586669670e-006	5.490047e-001
5.197835593145211e-006	5.490177e-001
5.198297617713121e-006	5.490337e-001
5.198655483810988e-006	5.490462e-001
5.199075190795433e-006	5.490607e-001
5.199484473025068e-006	5.490749e-001
5.200089037087075e-006	5.490959e-001
5.200637104151029e-006	5.491148e-001
5.201257263807296e-006	5.491363e-001
5.201841242360311e-006	5.491565e-001
5.202204141529360e-006	5.491691e-001
5.202409923323742e-006	5.491763e-001
5.202630828246568e-006	5.491839e-001
5.202838299578350e-006	5.491911e-001
5.203183276424050e-006	5.492032e-001
5.203545728495879e-006	5.492157e-001
5.203885936534702e-006	5.492276e-001
5.204246887467040e-006	5.492402e-001
5.204696704123185e-006	5.492558e-001
5.205103750339363e-006	5.492700e-001
5.205529875245557e-006	5.492849e-001
5.206009518185506e-006	5.493016e-001
5.206320360624100e-006	5.493124e-001
5.206702688775877e-006	5.493256e-001
5.207127645241727e-006	5.493404e-001
5.207710423522222e-006	5.493606e-001
5.208267524505622e-006	5.493798e-001
5.208875523167456e-006	5.494009e-001
5.209485649311507e-006	5.494220e-001
5.209828045797671e-006	5.494339e-001
5.210036557720676e-006	5.494412e-001
5.210268866070317e-006	5.494492e-001
5.210498183288309e-006	5.494572e-001
5.210856146662529e-006	5.494696e-001
5.211239201878548e-006	5.494830e-001
5.211638688891462e-006	5.494969e-001
5.212017019039922e-006	5.495101e-001
5.212374640503614e-006	5.495225e-001
5.212789157788694e-006	5.495369e-001
5.213233282827523e-006	5.495524e-001
5.213635431013802e-006	5.495664e-001
5.213917290986664e-006	5.495762e-001
5.214277576191112e-006	5.495887e-001
5.214702159053036e-006	5.496034e-001
5.215267385710182e-006	5.496230e-001
5.215827131435646e-006	5.496424e-001
5.216430115948662e-006	5.496633e-001
5.217049593910644e-006	5.496848e-001
5.217398693319747e-006	5.496969e-001
5.217607698830562e-006	5.497041e-001
5.217838356063459e-006	5.497121e-001
5.218063387990579e-006	5.497199e-001
5.218420634615223e-006	5.497324e-001
5.218800751691927e-006	5.497456e-001
5.219228379912955e-006	5.497605e-001
5.219628999651726e-006	5.497745e-001
5.220020421102534e-006	5.497881e-001
5.220464444073703e-006	5.498036e-001
5.220948451907514e-006	5.498204e-001
5.221324375973696e-006	5.498335e-001
5.221656955881754e-006	5.498450e-001
5.221976880787765e-006	5.498561e-001
5.222497971291845e-006	5.498742e-001
5.223018318369771e-006	5.498922e-001
5.223635835324009e-006	5.499136e-001
5.224196654239621e-006	5.499330e-001
5.224962015867862e-006	5.499595e-001
5.225220489745580e-006	5.499685e-001
5.225470048282610e-006	5.499772e-001
5.225722866653015e-006	5.499860e-001
5.226087528707041e-006	5.499986e-001
5.226493961309892e-006	5.500128e-001
5.226926823354711e-006	5.500279e-001
5.227386087186536e-006	5.500439e-001
5.227824461974395e-006	5.500591e-001
5.228320835725525e-006	5.500764e-001
5.228739843637226e-006	5.500910e-001
