time	I(R7)
3.249787247505687e-005	9.950747e-003
3.249850983374353e-005	9.959020e-003
3.249931131331721e-005	9.969885e-003
3.250010596084207e-005	9.981099e-003
3.250062729638278e-005	9.988728e-003
3.250110747018281e-005	9.995983e-003
3.250165152450177e-005	1.000444e-002
3.250223454622295e-005	1.001377e-002
3.250294268028128e-005	1.002544e-002
3.250344825654616e-005	1.003401e-002
3.250398641058139e-005	1.004338e-002
3.250469101203843e-005	1.005599e-002
3.250533065678185e-005	1.006776e-002
3.250615710391133e-005	1.008342e-002
3.250682316563447e-005	1.009637e-002
3.250730155898371e-005	1.010588e-002
3.250776983586279e-005	1.011538e-002
3.250829135280700e-005	1.012614e-002
3.250885647494706e-005	1.013801e-002
3.250948919629113e-005	1.015153e-002
3.250997562034841e-005	1.016210e-002
3.251047255936959e-005	1.017306e-002
3.251104827408508e-005	1.018594e-002
3.251166728927488e-005	1.020000e-002
3.251234810561221e-005	1.021573e-002
3.251321484912598e-005	1.023605e-002
3.251364602289281e-005	1.024629e-002
3.251405315910644e-005	1.025607e-002
3.251448406167007e-005	1.026652e-002
3.251493710547046e-005	1.027760e-002
3.251541963378637e-005	1.028951e-002
3.251594334310187e-005	1.030255e-002
3.251640440924547e-005	1.031414e-002
3.251688292030611e-005	1.032627e-002
3.251748223294382e-005	1.034161e-002
3.251802455682754e-005	1.035563e-002
3.251868094579849e-005	1.037278e-002
3.251938347544406e-005	1.039131e-002
3.251986621492786e-005	1.040417e-002
3.252029413313221e-005	1.041566e-002
3.252071756467204e-005	1.042712e-002
3.252115114649873e-005	1.043893e-002
3.252164475843131e-005	1.045248e-002
3.252210156638388e-005	1.046512e-002
3.252271291702413e-005	1.048217e-002
3.252316851494463e-005	1.049497e-002
3.252366415029337e-005	1.050902e-002
3.252426161977698e-005	1.052610e-002
3.252484032607861e-005	1.054278e-002
3.252553558087679e-005	1.056304e-002
3.252639631501353e-005	1.058838e-002
3.252687020030912e-005	1.060246e-002
3.252727626432139e-005	1.061462e-002
3.252771691002535e-005	1.062792e-002
3.252823232185315e-005	1.064358e-002
3.252873129310288e-005	1.065886e-002
3.252944663977020e-005	1.068096e-002
3.252999887802185e-005	1.069817e-002
3.253055163005350e-005	1.071555e-002
3.253117434894037e-005	1.073530e-002
3.253180958869700e-005	1.075565e-002
3.253261182211906e-005	1.078158e-002
3.253306548953519e-005	1.079637e-002
3.253352275327942e-005	1.081139e-002
3.253399178172051e-005	1.082691e-002
3.253448885507521e-005	1.084348e-002
3.253502037903547e-005	1.086133e-002
3.253561451008191e-005	1.088144e-002
3.253612319473187e-005	1.089878e-002
3.253664030173145e-005	1.091656e-002
3.253723028192809e-005	1.093700e-002
3.253785747232493e-005	1.095891e-002
3.253855683475401e-005	1.098357e-002
3.253930488160764e-005	1.101017e-002
3.253988059843949e-005	1.103078e-002
3.254054422609232e-005	1.105464e-002
3.254081693252614e-005	1.106447e-002
3.254103044704124e-005	1.107217e-002
3.254125744563824e-005	1.108037e-002
3.254159576225948e-005	1.109259e-002
3.254198946939929e-005	1.110682e-002
3.254248746060312e-005	1.112483e-002
3.254308095784059e-005	1.114630e-002
3.254336809095301e-005	1.115669e-002
3.254363600660101e-005	1.116639e-002
3.254384247242809e-005	1.117387e-002
3.254407535399628e-005	1.118230e-002
3.254430549808757e-005	1.119063e-002
3.254466371164014e-005	1.120361e-002
3.254503804730677e-005	1.121717e-002
3.254552878276945e-005	1.123495e-002
3.254605572584543e-005	1.125404e-002
3.254644250904465e-005	1.126806e-002
3.254672885431159e-005	1.127844e-002
3.254696485283787e-005	1.128699e-002
3.254715005972242e-005	1.129371e-002
3.254740293447828e-005	1.130288e-002
3.254765785741173e-005	1.131212e-002
3.254804199515765e-005	1.132605e-002
3.254843735748733e-005	1.134038e-002
3.254896129903026e-005	1.135938e-002
3.254956048456131e-005	1.138111e-002
3.254981393175857e-005	1.139031e-002
3.255008866544576e-005	1.140027e-002
3.255029124847250e-005	1.140762e-002
3.255053834296320e-005	1.141658e-002
3.255078756943947e-005	1.142562e-002
3.255116209305992e-005	1.143921e-002
3.255155261992077e-005	1.145337e-002
3.255206299457650e-005	1.147189e-002
3.255263238833434e-005	1.149254e-002
3.255292274501054e-005	1.150308e-002
3.255321275866946e-005	1.151360e-002
3.255343820640286e-005	1.152178e-002
3.255366148673458e-005	1.152988e-002
3.255387225453363e-005	1.153753e-002
3.255421813557965e-005	1.155008e-002
3.255458050767726e-005	1.156322e-002
3.255506451917134e-005	1.158079e-002
3.255557785807051e-005	1.159941e-002
3.255600113264909e-005	1.161477e-002
3.255627098014760e-005	1.162457e-002
3.255650798163548e-005	1.163317e-002
3.255669576383152e-005	1.163998e-002
3.255697309016703e-005	1.165005e-002
3.255723099261296e-005	1.165941e-002
3.255763186547911e-005	1.167395e-002
3.255802652915585e-005	1.168828e-002
3.255856625256071e-005	1.170786e-002
3.255917318271961e-005	1.172989e-002
3.255944334527167e-005	1.173970e-002
3.255969515336687e-005	1.174883e-002
3.255988469934995e-005	1.175571e-002
3.256013374908218e-005	1.176475e-002
3.256038509292028e-005	1.177387e-002
3.256076443056491e-005	1.178764e-002
3.256115637768550e-005	1.180187e-002
3.256167285658335e-005	1.182062e-002
3.256225381260969e-005	1.184170e-002
3.256252539242041e-005	1.185156e-002
3.256280995472122e-005	1.186189e-002
3.256302624744106e-005	1.186974e-002
3.256326129329190e-005	1.187827e-002
3.256349376350859e-005	1.188671e-002
3.256385343878079e-005	1.189977e-002
3.256423172501993e-005	1.191350e-002
3.256472740895480e-005	1.193149e-002
3.256526769009407e-005	1.195110e-002
3.256560060280883e-005	1.196319e-002
3.256589504144550e-005	1.197388e-002
3.256613006959522e-005	1.198241e-002
3.256633300682821e-005	1.198978e-002
3.256656222892437e-005	1.199810e-002
3.256685756089506e-005	1.200882e-002
3.256722809884607e-005	1.202227e-002
3.256766144795614e-005	1.203800e-002
3.256817330946071e-005	1.205658e-002
3.256885819265601e-005	1.208145e-002
3.256916470623095e-005	1.209257e-002
3.256935983141432e-005	1.209966e-002
3.256954709980955e-005	1.210645e-002
3.256974767519918e-005	1.211374e-002
3.257006236028967e-005	1.212516e-002
3.257041776727476e-005	1.213806e-002
3.257087110638060e-005	1.215452e-002
3.257136527147139e-005	1.217246e-002
3.257207027436079e-005	1.219806e-002
3.257237999656007e-005	1.220930e-002
3.257257293867374e-005	1.221631e-002
3.257276310324880e-005	1.222321e-002
3.257295490398035e-005	1.223017e-002
3.257327897529874e-005	1.224194e-002
3.257362853400364e-005	1.225463e-002
3.257409184909826e-005	1.227145e-002
3.257458098448671e-005	1.228921e-002
3.257531133721986e-005	1.231573e-002
3.257562878336562e-005	1.232725e-002
3.257582661357963e-005	1.233443e-002
3.257606010419537e-005	1.234291e-002
3.257629136300608e-005	1.235131e-002
3.257665565023840e-005	1.236453e-002
3.257703295721226e-005	1.237823e-002
3.257753269995944e-005	1.239638e-002
3.257807301594931e-005	1.241599e-002
3.257840182938759e-005	1.242793e-002
3.257869497968677e-005	1.243857e-002
3.257892867263024e-005	1.244706e-002
3.257913403766771e-005	1.245452e-002
3.257935577303389e-005	1.246257e-002
3.257965842785524e-005	1.247356e-002
3.258002438016883e-005	1.248684e-002
3.258046520784527e-005	1.250285e-002
3.258097249220215e-005	1.252127e-002
3.258167154495534e-005	1.254665e-002
3.258198221387301e-005	1.255793e-002
3.258217281323569e-005	1.256485e-002
3.258238984698084e-005	1.257273e-002
3.258258955812429e-005	1.257998e-002
3.258293882354296e-005	1.259266e-002
3.258329225666601e-005	1.260550e-002
3.258377844781932e-005	1.262315e-002
3.258427713285703e-005	1.264126e-002
3.258476702248589e-005	1.265904e-002
3.258503413865188e-005	1.266874e-002
3.258527189887658e-005	1.267738e-002
3.258546097446510e-005	1.268424e-002
3.258573368499981e-005	1.269414e-002
3.258599443606638e-005	1.270361e-002
3.258639222574605e-005	1.271805e-002
3.258678988009647e-005	1.273249e-002
3.258732750166180e-005	1.275202e-002
3.258794468181947e-005	1.277443e-002
3.258822307700138e-005	1.278453e-002
3.258846103999097e-005	1.279317e-002
3.258865042366985e-005	1.280005e-002
3.258892462584123e-005	1.281001e-002
3.258918446787107e-005	1.281944e-002
3.258958312419430e-005	1.283392e-002
3.258997984406306e-005	1.284832e-002
3.259051770189425e-005	1.286785e-002
3.259112971489703e-005	1.289008e-002
3.259140333160271e-005	1.290001e-002
3.259164842164472e-005	1.290891e-002
3.259183465081222e-005	1.291567e-002
3.259208680339229e-005	1.292483e-002
3.259234120491991e-005	1.293407e-002
3.259272410939887e-005	1.294797e-002
3.259311809246726e-005	1.296228e-002
3.259363804199167e-005	1.298116e-002
3.259422509376345e-005	1.300247e-002
3.259449017410654e-005	1.301210e-002
3.259477296167421e-005	1.302237e-002
3.259498608053010e-005	1.303011e-002
3.259522471265111e-005	1.303877e-002
3.259546274644865e-005	1.304742e-002
3.259582665265590e-005	1.306063e-002
3.259620907651237e-005	1.307452e-002
3.259670902610451e-005	1.309267e-002
3.259725880545156e-005	1.311263e-002
3.259757482430847e-005	1.312411e-002
3.259786780086121e-005	1.313475e-002
3.259809936162136e-005	1.314316e-002
3.259831047849535e-005	1.315082e-002
3.259851457582813e-005	1.315823e-002
3.259883591530746e-005	1.316990e-002
3.259919128006591e-005	1.318281e-002
3.259965152576511e-005	1.319952e-002
3.260014860520868e-005	1.321757e-002
3.260079490593690e-005	1.324104e-002
3.260109478742806e-005	1.325193e-002
3.260129447208576e-005	1.325918e-002
3.260150260279981e-005	1.326674e-002
3.260170265905263e-005	1.327400e-002
3.260202772460003e-005	1.328580e-002
3.260237956929576e-005	1.329858e-002
3.260284280259471e-005	1.331540e-002
3.260333508544114e-005	1.333328e-002
3.260407091167789e-005	1.336000e-002
3.260438942041810e-005	1.337156e-002
3.260459016202547e-005	1.337885e-002
3.260483061777453e-005	1.338759e-002
3.260507186561221e-005	1.339635e-002
3.260544202551147e-005	1.340979e-002
3.260582694036146e-005	1.342377e-002
3.260633329514942e-005	1.344215e-002
3.260689206376413e-005	1.346244e-002
3.260719247847807e-005	1.347335e-002
3.260748305434005e-005	1.348390e-002
3.260771042496585e-005	1.349216e-002
3.260792984988159e-005	1.350013e-002
3.260813130880752e-005	1.350745e-002
3.260847287576627e-005	1.351985e-002
3.260882822861758e-005	1.353275e-002
3.260930804515477e-005	1.355018e-002
3.260980831929633e-005	1.356834e-002
3.261032162009403e-005	1.358698e-002
3.261059370766872e-005	1.359686e-002
3.261082497064624e-005	1.360526e-002
3.261101695841914e-005	1.361223e-002
3.261127850756260e-005	1.362173e-002
3.261154685225282e-005	1.363148e-002
3.261193730482587e-005	1.364565e-002
3.261234263087290e-005	1.366037e-002
3.261287295396390e-005	1.367963e-002
3.261350161279375e-005	1.370246e-002
3.261378453920522e-005	1.371273e-002
3.261401581989773e-005	1.372113e-002
3.261420795698869e-005	1.372811e-002
3.261447097733378e-005	1.373766e-002
3.261473829600445e-005	1.374737e-002
3.261512961650129e-005	1.376158e-002
3.261553389724212e-005	1.377626e-002
3.261606460024102e-005	1.379553e-002
3.261668859070796e-005	1.381819e-002
3.261696764510214e-005	1.382833e-002
3.261720459028089e-005	1.383693e-002
3.261739425522783e-005	1.384382e-002
3.261766654839501e-005	1.385370e-002
3.261792721440116e-005	1.386317e-002
3.261832443950813e-005	1.387760e-002
3.261872201591048e-005	1.389203e-002
3.261925885822414e-005	1.391153e-002
3.261987411682515e-005	1.393387e-002
3.262015052351436e-005	1.394391e-002
3.262039170729911e-005	1.395267e-002
3.262057978467917e-005	1.395950e-002
3.262085926295996e-005	1.396965e-002
3.262111574222834e-005	1.397896e-002
3.262151785025577e-005	1.399356e-002
3.262191115487381e-005	1.400784e-002
3.262245241024420e-005	1.402750e-002
3.262305951869104e-005	1.404955e-002
3.262333114420132e-005	1.405941e-002
3.262357893174181e-005	1.406841e-002
3.262376513157861e-005	1.407517e-002
3.262401557153211e-005	1.408426e-002
3.262426832876045e-005	1.409344e-002
3.262464977417043e-005	1.410730e-002
3.262504251103082e-005	1.412156e-002
3.262556063291996e-005	1.414037e-002
3.262614319561943e-005	1.416153e-002
3.262641315149653e-005	1.417133e-002
3.262669724409320e-005	1.418165e-002
3.262691277678906e-005	1.418948e-002
3.262714863547928e-005	1.419804e-002
3.262738245218139e-005	1.420653e-002
3.262774306223015e-005	1.421963e-002
3.262812232034118e-005	1.423340e-002
3.262861897945432e-005	1.425144e-002
3.262916172319316e-005	1.427114e-002
3.262948924643780e-005	1.428304e-002
3.262978310072592e-005	1.429371e-002
3.263001685825315e-005	1.430220e-002
3.263022268874816e-005	1.430967e-002
3.263044330421502e-005	1.431768e-002
3.263074719201189e-005	1.432872e-002
3.263111246524370e-005	1.434198e-002
3.263155448641683e-005	1.435804e-002
3.263206090594120e-005	1.437643e-002
3.263276110508986e-005	1.440185e-002
3.263307188067569e-005	1.441314e-002
3.263326232456204e-005	1.442006e-002
3.263347940983194e-005	1.442794e-002
3.263367931695405e-005	1.443520e-002
3.263402865417292e-005	1.444788e-002
3.263438219603190e-005	1.446072e-002
3.263486842878735e-005	1.447838e-002
3.263536736321585e-005	1.449650e-002
3.263585434247138e-005	1.451418e-002
3.263612085440890e-005	1.452386e-002
3.263635906091550e-005	1.453251e-002
3.263654815707784e-005	1.453938e-002
3.263682119524283e-005	1.454929e-002
3.263708187952255e-005	1.455876e-002
3.263747989916757e-005	1.457321e-002
3.263787743184102e-005	1.458765e-002
3.263841511322307e-005	1.460718e-002
3.263903140528560e-005	1.462956e-002
3.263930896980211e-005	1.463964e-002
3.263954816790440e-005	1.464832e-002
3.263973703307097e-005	1.465518e-002
3.264001323034782e-005	1.466521e-002
3.264027173881939e-005	1.467460e-002
3.264067167273871e-005	1.468912e-002
3.264106702941319e-005	1.470348e-002
3.264160617154691e-005	1.472306e-002
3.264221643894949e-005	1.474522e-002
3.264248948366480e-005	1.475514e-002
3.264273520193345e-005	1.476406e-002
3.264292132365218e-005	1.477082e-002
3.264317314549681e-005	1.477996e-002
3.264342723984653e-005	1.478919e-002
3.264380990803881e-005	1.480309e-002
3.264420363757389e-005	1.481739e-002
3.264472316008918e-005	1.483625e-002
3.264530892031770e-005	1.485752e-002
3.264557538589993e-005	1.486720e-002
3.264585853174004e-005	1.487748e-002
3.264607232809913e-005	1.488525e-002
3.264631013357930e-005	1.489388e-002
3.264654695731006e-005	1.490248e-002
3.264690986889279e-005	1.491566e-002
3.264729136316300e-005	1.492951e-002
3.264779032199211e-005	1.494763e-002
3.264833810318751e-005	1.496753e-002
3.264865715143367e-005	1.497911e-002
3.264895037070545e-005	1.498976e-002
3.264918251839888e-005	1.499819e-002
3.264939231294520e-005	1.500581e-002
3.264960068017145e-005	1.501338e-002
3.264991738862258e-005	1.502488e-002
3.265027530821238e-005	1.503787e-002
3.265073066006582e-005	1.505441e-002
3.265123004542528e-005	1.507255e-002
3.265195891541048e-005	1.509901e-002
3.265227667247420e-005	1.511055e-002
3.265247687045392e-005	1.511782e-002
3.265271660178939e-005	1.512653e-002
3.265295683059152e-005	1.513525e-002
3.265332653649283e-005	1.514868e-002
3.265371069433032e-005	1.516263e-002
3.265421623897813e-005	1.518099e-002
3.265477207027925e-005	1.520117e-002
3.265507661478345e-005	1.521223e-002
3.265536760769724e-005	1.522280e-002
3.265559596109940e-005	1.523109e-002
3.265581306974297e-005	1.523897e-002
3.265600900165949e-005	1.524609e-002
3.265634784628893e-005	1.525839e-002
3.265669903413856e-005	1.527115e-002
3.265717685633010e-005	1.528850e-002
3.265767145646872e-005	1.530646e-002
3.265822238204472e-005	1.532647e-002
3.265850179991897e-005	1.533661e-002
3.265872544336301e-005	1.534474e-002
3.265892076854612e-005	1.535183e-002
3.265916990654455e-005	1.536088e-002
3.265944774730883e-005	1.537097e-002
3.265983024628924e-005	1.538485e-002
3.266024516032987e-005	1.539992e-002
3.266076733502918e-005	1.541888e-002
3.266140988818223e-005	1.544222e-002
3.266169769610902e-005	1.545267e-002
3.266192104701970e-005	1.546078e-002
3.266211634835037e-005	1.546787e-002
3.266236588144941e-005	1.547693e-002
3.266264285785997e-005	1.548699e-002
3.266302533480592e-005	1.550088e-002
3.266343941803890e-005	1.551592e-002
3.266396176353215e-005	1.553489e-002
3.266460349104355e-005	1.555819e-002
3.266489133640915e-005	1.556864e-002
3.266511517097462e-005	1.557677e-002
3.266531037704815e-005	1.558386e-002
3.266556086316957e-005	1.559296e-002
3.266583737789389e-005	1.560300e-002
3.266622057360516e-005	1.561691e-002
3.266663416277849e-005	1.563193e-002
3.266715696086109e-005	1.565092e-002
3.266779654095137e-005	1.567414e-002
3.266808271209717e-005	1.568453e-002
3.266830875384152e-005	1.569274e-002
3.266850296282722e-005	1.569979e-002
3.266875698732658e-005	1.570902e-002
3.266903052802708e-005	1.571895e-002
3.266941589133779e-005	1.573295e-002
3.266982649045500e-005	1.574786e-002
3.267035164903828e-005	1.576693e-002
3.267098744819466e-005	1.579002e-002
3.267127267513742e-005	1.580037e-002
3.267150058101909e-005	1.580865e-002
3.267169410882398e-005	1.581568e-002
3.267195141544443e-005	1.582502e-002
3.267222277688470e-005	1.583488e-002
3.267261036200841e-005	1.584895e-002
3.267301873141615e-005	1.586378e-002
3.267354582229057e-005	1.588292e-002
3.267417671234257e-005	1.590583e-002
3.267445901797977e-005	1.591608e-002
3.267469101240345e-005	1.592451e-002
3.267488278376612e-005	1.593147e-002
3.267514674102842e-005	1.594106e-002
3.267541309851657e-005	1.595073e-002
3.267580489273864e-005	1.596496e-002
3.267620821287634e-005	1.597960e-002
3.267673965079085e-005	1.599890e-002
3.267736350475239e-005	1.602155e-002
3.267764341142315e-005	1.603172e-002
3.267787938365796e-005	1.604029e-002
3.267806959363767e-005	1.604719e-002
3.267834035331624e-005	1.605703e-002
3.267860233865938e-005	1.606654e-002
3.267899867593835e-005	1.608093e-002
3.267939755241534e-005	1.609542e-002
3.267993320224885e-005	1.611487e-002
3.268054897044570e-005	1.613723e-002
3.268082451420018e-005	1.614723e-002
3.268106659589168e-005	1.615602e-002
3.268125424127008e-005	1.616284e-002
3.268153494310339e-005	1.617303e-002
3.268179040327376e-005	1.618231e-002
3.268219319411611e-005	1.619693e-002
3.268258547108049e-005	1.621118e-002
3.268312766159867e-005	1.623087e-002
3.268373452228537e-005	1.625291e-002
3.268400704977553e-005	1.626280e-002
3.268425377990145e-005	1.627176e-002
3.268443956993411e-005	1.627851e-002
3.268469057397805e-005	1.628762e-002
3.268494388299764e-005	1.629682e-002
3.268532604105978e-005	1.631070e-002
3.268571920468644e-005	1.632497e-002
3.268623783117194e-005	1.634381e-002
3.268682065057579e-005	1.636497e-002
3.268709017947846e-005	1.637476e-002
3.268737401844121e-005	1.638507e-002
3.268758920122947e-005	1.639288e-002
3.268782508804649e-005	1.640144e-002
3.268805904902555e-005	1.640994e-002
3.268841965789124e-005	1.642304e-002
3.268879894775117e-005	1.643681e-002
3.268929573611509e-005	1.645485e-002
3.268983927120703e-005	1.647458e-002
3.269016527151711e-005	1.648642e-002
3.269045911220153e-005	1.649709e-002
3.269069272600345e-005	1.650558e-002
3.269089946739481e-005	1.651308e-002
3.269111784504064e-005	1.652101e-002
3.269142434543168e-005	1.653214e-002
3.269178838083420e-005	1.654536e-002
3.269223304709981e-005	1.656151e-002
3.269273800431127e-005	1.657984e-002
3.269344196842744e-005	1.660541e-002
3.269375331817204e-005	1.661671e-002
3.269394352376637e-005	1.662362e-002
3.269416216649182e-005	1.663156e-002
3.269436597914260e-005	1.663896e-002
3.269471694516274e-005	1.665170e-002
3.269507329894256e-005	1.666464e-002
3.269556083121752e-005	1.668235e-002
3.269606452363169e-005	1.670064e-002
3.269652100851977e-005	1.671721e-002
3.269678209818008e-005	1.672670e-002
3.269702596170668e-005	1.673555e-002
3.269721306827997e-005	1.674234e-002
3.269749468723382e-005	1.675257e-002
3.269775044413906e-005	1.676186e-002
3.269815431853132e-005	1.677652e-002
3.269854681334575e-005	1.679078e-002
3.269908999137608e-005	1.681050e-002
3.269969793155692e-005	1.683257e-002
3.269997140832939e-005	1.684250e-002
3.270021607943568e-005	1.685139e-002
3.270040262759108e-005	1.685816e-002
3.270065549802748e-005	1.686735e-002
3.270091058703989e-005	1.687661e-002
3.270129405979344e-005	1.689053e-002
3.270168854469999e-005	1.690486e-002
3.270220899353332e-005	1.692376e-002
3.270279700176224e-005	1.694511e-002
3.270306110418272e-005	1.695470e-002
3.270334358291757e-005	1.696495e-002
3.270355614501050e-005	1.697267e-002
3.270379524661013e-005	1.698136e-002
3.270403400025893e-005	1.699002e-002
3.270439844916401e-005	1.700326e-002
3.270478137076122e-005	1.701716e-002
3.270528190512170e-005	1.703534e-002
3.270583314013420e-005	1.705535e-002
3.270614662476828e-005	1.706674e-002
3.270643930382983e-005	1.707736e-002
3.270667023387922e-005	1.708575e-002
3.270688274551944e-005	1.709347e-002
3.270708275275938e-005	1.710073e-002
3.270740892133417e-005	1.711257e-002
3.270776187530924e-005	1.712539e-002
3.270822710264507e-005	1.714228e-002
3.270872169153921e-005	1.716024e-002
3.270935249372747e-005	1.718315e-002
3.270964867053972e-005	1.719390e-002
3.270985107128172e-005	1.720125e-002
3.271005582934985e-005	1.720868e-002
3.271026738756871e-005	1.721637e-002
3.271057942443034e-005	1.722770e-002
3.271093816162307e-005	1.724072e-002
3.271138792293113e-005	1.725706e-002
3.271188690377389e-005	1.727517e-002
3.271259441474383e-005	1.730086e-002
3.271290600733237e-005	1.731218e-002
3.271309594433600e-005	1.731907e-002
3.271331354869761e-005	1.732698e-002
3.271351491885774e-005	1.733429e-002
3.271386486529415e-005	1.734699e-002
3.271421939778432e-005	1.735987e-002
3.271470612847480e-005	1.737754e-002
3.271520697818720e-005	1.739573e-002
3.271567998647251e-005	1.741290e-002
3.271594411574305e-005	1.742249e-002
3.271618503266141e-005	1.743124e-002
3.271637321365303e-005	1.743807e-002
3.271665047675093e-005	1.744814e-002
3.271690879993322e-005	1.745752e-002
3.271730973818457e-005	1.747208e-002
3.271770484467376e-005	1.748643e-002
3.271824513401134e-005	1.750604e-002
3.271885672880351e-005	1.752825e-002
3.271913155783804e-005	1.753823e-002
3.271937437037895e-005	1.754705e-002
3.271956169510065e-005	1.755385e-002
3.271984367058875e-005	1.756409e-002
3.272009838938689e-005	1.757334e-002
3.272050204107188e-005	1.758799e-002
3.272089356099600e-005	1.760221e-002
3.272143656376722e-005	1.762193e-002
3.272204219727584e-005	1.764392e-002
3.272231412316043e-005	1.765379e-002
3.272256167225970e-005	1.766278e-002
3.272274779660134e-005	1.766954e-002
3.272299847285193e-005	1.767864e-002
3.272325146422284e-005	1.768783e-002
3.272363323744004e-005	1.770169e-002
3.272402617012643e-005	1.771596e-002
3.272454439207789e-005	1.773477e-002
3.272512648021253e-005	1.775591e-002
3.272539685829357e-005	1.776572e-002
3.272568094005862e-005	1.777604e-002
3.272589654431876e-005	1.778387e-002
3.272613197461902e-005	1.779242e-002
3.272636520477990e-005	1.780088e-002
3.272672527693601e-005	1.781396e-002
3.272710402568019e-005	1.782771e-002
3.272760026667293e-005	1.784573e-002
3.272814255039086e-005	1.786542e-002
3.272847069843085e-005	1.787733e-002
3.272876466020938e-005	1.788801e-002
3.272899862939716e-005	1.789650e-002
3.272920437870711e-005	1.790397e-002
3.272942578066984e-005	1.791201e-002
3.272972920802947e-005	1.792303e-002
3.273009505737681e-005	1.793631e-002
3.273053653818012e-005	1.795234e-002
3.273104323985032e-005	1.797074e-002
3.273174062842776e-005	1.799606e-002
3.273205011977351e-005	1.800730e-002
3.273224163679450e-005	1.801425e-002
3.273245710642275e-005	1.802208e-002
3.273265305803186e-005	1.802919e-002
3.273300024412423e-005	1.804180e-002
3.273335078975495e-005	1.805453e-002
3.273383541145189e-005	1.807212e-002
3.273433016290697e-005	1.809009e-002
3.273484344359923e-005	1.810872e-002
3.273511501748760e-005	1.811858e-002
3.273534825918439e-005	1.812705e-002
3.273553947547372e-005	1.813400e-002
3.273580468840867e-005	1.814363e-002
3.273607074114754e-005	1.815329e-002
3.273646367216165e-005	1.816755e-002
3.273686662885050e-005	1.818218e-002
3.273739905458942e-005	1.820152e-002
3.273802235228759e-005	1.822415e-002
3.273830195238761e-005	1.823430e-002
3.273853787963410e-005	1.824286e-002
3.273872804503836e-005	1.824977e-002
3.273899857807877e-005	1.825959e-002
3.273926052487289e-005	1.826910e-002
3.273965663108322e-005	1.828348e-002
3.274005547588763e-005	1.829797e-002
3.274059108281102e-005	1.831741e-002
3.274120768080244e-005	1.833980e-002
3.274148423315984e-005	1.834984e-002
3.274172510032286e-005	1.835859e-002
3.274191329749251e-005	1.836542e-002
3.274219214062513e-005	1.837555e-002
3.274244892586750e-005	1.838487e-002
3.274285056743473e-005	1.839945e-002
3.274324417584448e-005	1.841374e-002
3.274378504680708e-005	1.843338e-002
3.274439300508109e-005	1.845546e-002
3.274466528882872e-005	1.846534e-002
3.274491212198680e-005	1.847430e-002
3.274509784113866e-005	1.848105e-002
3.274534869816825e-005	1.849015e-002
3.274560186308437e-005	1.849935e-002
3.274598383461169e-005	1.851322e-002
3.274637685849249e-005	1.852749e-002
3.274689543437612e-005	1.854631e-002
3.274747857539423e-005	1.856749e-002
3.274774781498319e-005	1.857726e-002
3.274803165765131e-005	1.858757e-002
3.274824678206958e-005	1.859538e-002
3.274848298262523e-005	1.860395e-002
3.274871736959686e-005	1.861246e-002
3.274907837104435e-005	1.862557e-002
3.274945802395415e-005	1.863936e-002
3.274995510188852e-005	1.865740e-002
3.275049893050608e-005	1.867715e-002
3.275082448226871e-005	1.868897e-002
3.275111821440802e-005	1.869963e-002
3.275135163116269e-005	1.870811e-002
3.275155846447705e-005	1.871562e-002
3.275177617583294e-005	1.872352e-002
3.275208312085789e-005	1.873467e-002
3.275244667170704e-005	1.874787e-002
3.275289183018310e-005	1.876403e-002
3.275339649023643e-005	1.878235e-002
3.275410258331279e-005	1.880799e-002
3.275441481814453e-005	1.881932e-002
3.275460603931885e-005	1.882627e-002
3.275482672437935e-005	1.883428e-002
3.275503489854822e-005	1.884184e-002
3.275538781435938e-005	1.885465e-002
3.275574750263507e-005	1.886771e-002
3.275623658841043e-005	1.888547e-002
3.275674526549699e-005	1.890394e-002
3.275717553897703e-005	1.891956e-002
3.275744417277626e-005	1.892931e-002
3.275768317120148e-005	1.893799e-002
3.275786980778267e-005	1.894476e-002
3.275815064929591e-005	1.895496e-002
3.275840597394275e-005	1.896423e-002
3.275880905209000e-005	1.897887e-002
3.275920113625375e-005	1.899310e-002
3.275974349108146e-005	1.901279e-002
3.276034976336037e-005	1.903480e-002
3.276062182048720e-005	1.904468e-002
3.276086917687951e-005	1.905366e-002
3.276105514466929e-005	1.906041e-002
3.276130584685399e-005	1.906952e-002
3.276155886188306e-005	1.907870e-002
3.276194069185348e-005	1.909257e-002
3.276233363332451e-005	1.910683e-002
3.276285192499104e-005	1.912565e-002
3.276343414794145e-005	1.914679e-002
3.276370436598036e-005	1.915660e-002
3.276398840792658e-005	1.916691e-002
3.276420393982099e-005	1.917473e-002
3.276443947743124e-005	1.918329e-002
3.276467287126675e-005	1.919176e-002
3.276503307244466e-005	1.920484e-002
3.276541194748711e-005	1.921859e-002
3.276590830514695e-005	1.923661e-002
3.276645081155133e-005	1.925631e-002
3.276677857824359e-005	1.926821e-002
3.276707250810321e-005	1.927888e-002
3.276730639821535e-005	1.928737e-002
3.276751231196320e-005	1.929485e-002
3.276773316797030e-005	1.930287e-002
3.276803711745741e-005	1.931390e-002
3.276840262817979e-005	1.932717e-002
3.276884465224297e-005	1.934322e-002
3.276935104638834e-005	1.936161e-002
3.277004966812866e-005	1.938697e-002
3.277035955407195e-005	1.939822e-002
3.277055062946357e-005	1.940516e-002
3.277076663691855e-005	1.941300e-002
