time	V(vo2)
5.066706812942995e-006	2.377571e+001
5.067013274885623e-006	2.391978e+001
5.067211293497548e-006	2.402416e+001
5.067458783879902e-006	2.415304e+001
5.067698397507453e-006	2.426690e+001
5.067935739334201e-006	2.436169e+001
5.068174394447234e-006	2.443394e+001
5.068420351420772e-006	2.447903e+001
5.068796190055291e-006	2.450207e+001
5.069110726438342e-006	2.449250e+001
5.069140335701300e-006	2.448967e+001
5.069199554223747e-006	2.448184e+001
5.069317991268640e-006	2.446353e+001
5.069554865361897e-006	2.442175e+001
5.069598062176078e-006	2.441327e+001
5.069684455804441e-006	2.439479e+001
5.069857243064635e-006	2.435584e+001
5.070115094159278e-006	2.429498e+001
5.070251575350210e-006	2.426184e+001
5.070321567480357e-006	2.424466e+001
5.070374991179849e-006	2.423152e+001
5.070414374461207e-006	2.422184e+001
5.070449651610465e-006	2.421317e+001
5.070486568808930e-006	2.420410e+001
5.070560403205859e-006	2.418597e+001
5.070708071999719e-006	2.414979e+001
5.071003409590907e-006	2.407768e+001
5.071594084769815e-006	2.393493e+001
5.072775435127630e-006	2.365703e+001
5.073227391513141e-006	2.356475e+001
5.073662603646834e-006	2.350814e+001
5.074089149421229e-006	2.350969e+001
5.074644732993433e-006	2.361257e+001
5.075159385990735e-006	2.379700e+001
5.075430224616567e-006	2.392754e+001
5.075626138741768e-006	2.403195e+001
5.075852530948832e-006	2.415035e+001
5.076101947908140e-006	2.426928e+001
5.076341579816207e-006	2.436517e+001
5.076582402230301e-006	2.443760e+001
5.076835558798926e-006	2.448194e+001
5.077258112141936e-006	2.450143e+001
5.077606083942615e-006	2.448376e+001
5.077641060294291e-006	2.447958e+001
5.077711013001113e-006	2.446860e+001
5.077850918411286e-006	2.444360e+001
5.078130729235103e-006	2.438792e+001
5.078171966335643e-006	2.437901e+001
5.078254440540192e-006	2.436003e+001
5.078419388949290e-006	2.432107e+001
5.078521721706142e-006	2.429635e+001
5.078602221021689e-006	2.427663e+001
5.078707949034839e-006	2.425064e+001
5.078781285493272e-006	2.423261e+001
5.078856155558281e-006	2.421421e+001
5.078926492044916e-006	2.419693e+001
5.079004280629518e-006	2.417784e+001
5.079159857798721e-006	2.413973e+001
5.079471012137127e-006	2.406378e+001
5.080093320817408e-006	2.391496e+001
5.081337938174502e-006	2.363431e+001
5.081854234555150e-006	2.354167e+001
5.082235301736432e-006	2.351095e+001
5.082666328808105e-006	2.354031e+001
5.083199410213513e-006	2.367320e+001
5.083765944977059e-006	2.390181e+001
5.083994216326798e-006	2.401438e+001
5.084225071168985e-006	2.413247e+001
5.084465010882916e-006	2.424578e+001
5.084703523741685e-006	2.434180e+001
5.084943522654789e-006	2.441633e+001
5.085190189661054e-006	2.446377e+001
5.085586566373757e-006	2.449026e+001
5.085942340728178e-006	2.448001e+001
5.085973731566024e-006	2.447693e+001
5.086036513241715e-006	2.446833e+001
5.086162076593098e-006	2.444831e+001
5.086413203295864e-006	2.440286e+001
5.086458248849957e-006	2.439383e+001
5.086548339958141e-006	2.437425e+001
5.086728522174511e-006	2.433321e+001
5.086970769969251e-006	2.427573e+001
5.087114711924828e-006	2.424074e+001
5.087282462672149e-006	2.419958e+001
5.087478023316217e-006	2.415164e+001
5.087597507526936e-006	2.412240e+001
5.087836475948376e-006	2.406410e+001
5.088314412791256e-006	2.394833e+001
5.089270286473546e-006	2.372192e+001
5.089743803234070e-006	2.362139e+001
5.090187079739850e-006	2.355389e+001
5.090619915194827e-006	2.353470e+001
5.091115878593649e-006	2.359099e+001
5.091647202824789e-006	2.374160e+001
5.092048297385132e-006	2.390826e+001
5.092255255231826e-006	2.400826e+001
5.092482532931958e-006	2.411957e+001
5.092715087601923e-006	2.422539e+001
5.092953346733098e-006	2.431874e+001
5.093195953771723e-006	2.439306e+001
5.093444496107741e-006	2.444188e+001
5.093816023593600e-006	2.447083e+001
5.094165224376474e-006	2.446627e+001
5.094192543030757e-006	2.446412e+001
5.094247180339323e-006	2.445773e+001
5.094356454959925e-006	2.444262e+001
5.094575004197660e-006	2.440601e+001
5.094849238617555e-006	2.435325e+001
5.094891214856012e-006	2.434436e+001
5.094975167332927e-006	2.432545e+001
5.095143072286756e-006	2.428644e+001
5.095346911659221e-006	2.423762e+001
5.095712227898286e-006	2.414865e+001
5.095993003904897e-006	2.408010e+001
5.096248009789361e-006	2.401797e+001
5.096509523169757e-006	2.395444e+001
5.096740038967179e-006	2.389863e+001
5.096982486779006e-006	2.384037e+001
5.097467382406129e-006	2.372766e+001
5.097960264575235e-006	2.362671e+001
5.098429881458810e-006	2.356117e+001
5.098893298621093e-006	2.355304e+001
5.099455265663438e-006	2.363697e+001
5.099981282067484e-006	2.380053e+001
5.100275277634958e-006	2.392599e+001
5.100474063074456e-006	2.402070e+001
5.100723494820547e-006	2.413805e+001
5.100966561068232e-006	2.424265e+001
5.101206608067871e-006	2.432977e+001
5.101447410841425e-006	2.439621e+001
5.101699967646756e-006	2.443775e+001
5.102116242952648e-006	2.445771e+001
5.102466051110782e-006	2.444351e+001
5.102496045995830e-006	2.444039e+001
5.102556035762457e-006	2.443207e+001
5.102676015295710e-006	2.441306e+001
5.102915974362215e-006	2.436893e+001
5.103180766175691e-006	2.431478e+001
5.103204607170842e-006	2.430955e+001
5.103252289164612e-006	2.429867e+001
5.103347653148682e-006	2.427647e+001
5.103537218397597e-006	2.423129e+001
5.103823415973652e-006	2.416196e+001
5.103954634596425e-006	2.412995e+001
5.104168602762527e-006	2.407768e+001
5.104348841836193e-006	2.403375e+001
5.104522508198733e-006	2.399154e+001
5.104869840923815e-006	2.390767e+001
5.105564506370508e-006	2.374385e+001
5.106021780703490e-006	2.364642e+001
5.106466850979263e-006	2.357635e+001
5.106919473529814e-006	2.355112e+001
5.107420564493675e-006	2.359904e+001
5.107956207013598e-006	2.373985e+001
5.108386428098050e-006	2.390928e+001
5.108597557559186e-006	2.400683e+001
5.108825480031748e-006	2.411411e+001
5.109059009373446e-006	2.421634e+001
5.109298655242567e-006	2.430677e+001
5.109544452670117e-006	2.437935e+001
5.109794564597814e-006	2.442674e+001
5.110166895576362e-006	2.445468e+001
5.110517333647285e-006	2.445018e+001
5.110543706644821e-006	2.444817e+001
5.110596452639893e-006	2.444220e+001
5.110701944626567e-006	2.442812e+001
5.110912928599914e-006	2.439395e+001
5.111183473953396e-006	2.434203e+001
5.111458649446898e-006	2.428215e+001
5.111733923399836e-006	2.421766e+001
5.112052621023683e-006	2.414058e+001
5.112400174832332e-006	2.405590e+001
5.112651615912095e-006	2.399472e+001
5.112917742119971e-006	2.393018e+001
5.113142980486124e-006	2.387575e+001
5.113396116099289e-006	2.381558e+001
5.113902387325620e-006	2.370275e+001
5.114415608475226e-006	2.360968e+001
5.114900328825889e-006	2.356370e+001
5.115386489912971e-006	2.358550e+001
5.115928135644710e-006	2.370369e+001
5.116524293382468e-006	2.391885e+001
5.116761591174995e-006	2.402315e+001
5.117005202587288e-006	2.413351e+001
5.117258200851987e-006	2.423818e+001
5.117502400651258e-006	2.432301e+001
5.117747555797442e-006	2.438721e+001
5.118000838504749e-006	2.442588e+001
5.118430487279641e-006	2.444276e+001
5.118781437152969e-006	2.442154e+001
5.119064044871446e-006	2.438202e+001
5.119324186158430e-006	2.433325e+001
5.119594637694597e-006	2.427492e+001
5.119864471735125e-006	2.421222e+001
5.120198627139860e-006	2.413178e+001
5.120502014111655e-006	2.405802e+001
5.120811834364442e-006	2.398272e+001
5.121107577991946e-006	2.391116e+001
5.121480627694186e-006	2.382186e+001
5.121818857440480e-006	2.374551e+001
5.122381846685981e-006	2.364007e+001
5.122934995976242e-006	2.358106e+001
5.123438124612217e-006	2.359674e+001
5.123988701408178e-006	2.370879e+001
5.124588569903332e-006	2.391529e+001
5.124825028797464e-006	2.401531e+001
5.125064032721755e-006	2.412028e+001
5.125312717849800e-006	2.422081e+001
5.125557331422254e-006	2.430476e+001
5.125803276422730e-006	2.436938e+001
5.126056633053544e-006	2.441005e+001
5.126451721577940e-006	2.443101e+001
5.126791216773785e-006	2.441619e+001
5.127070406316797e-006	2.438199e+001
5.127331403013274e-006	2.433679e+001
5.127595790133110e-006	2.428265e+001
5.127859279512731e-006	2.422342e+001
5.128165235547544e-006	2.415105e+001
5.128502970488252e-006	2.406947e+001
5.128883172861309e-006	2.397725e+001
5.129158818485691e-006	2.391066e+001
5.129462481583830e-006	2.383838e+001
5.129834154637275e-006	2.375355e+001
5.130176041603929e-006	2.368509e+001
5.130681020329431e-006	2.361346e+001
5.131195279509809e-006	2.359566e+001
5.131762617897884e-006	2.366325e+001
5.132305507301455e-006	2.380960e+001
5.132620054880410e-006	2.392806e+001
5.132822447677377e-006	2.401387e+001
5.133089430855997e-006	2.412611e+001
5.133330691079602e-006	2.421902e+001
5.133573119878859e-006	2.429793e+001
5.133816507577743e-006	2.435837e+001
5.134073921924526e-006	2.439718e+001
5.134464377262726e-006	2.441628e+001
5.134790943561035e-006	2.440226e+001
5.135062196119644e-006	2.437027e+001
5.135316996862649e-006	2.432772e+001
5.135582743075878e-006	2.427492e+001
5.135847639930330e-006	2.421675e+001
5.136159072043067e-006	2.414423e+001
5.136645366995291e-006	2.402801e+001
5.137167287002503e-006	2.390447e+001
5.137780890621807e-006	2.376963e+001
5.138374365821347e-006	2.366498e+001
5.138887464711112e-006	2.361733e+001
5.139383607528913e-006	2.363536e+001
5.139942942680026e-006	2.374203e+001
5.140557132021772e-006	2.393536e+001
5.140802594057886e-006	2.402887e+001
5.141060326122743e-006	2.412922e+001
5.141325579650219e-006	2.422256e+001
5.141576152511290e-006	2.429551e+001
5.141827346694800e-006	2.434940e+001
5.142087805713735e-006	2.438064e+001
5.142505245053775e-006	2.439113e+001
5.142810307633139e-006	2.437352e+001
5.143063030749878e-006	2.434198e+001
5.143311073773499e-006	2.430038e+001
5.143601086443628e-006	2.424336e+001
5.143878425008935e-006	2.418326e+001
5.144281500432668e-006	2.409082e+001
5.144782370819501e-006	2.397380e+001
5.145235198875803e-006	2.387185e+001
5.145940269742078e-006	2.373524e+001
5.146600629717113e-006	2.365207e+001
5.147127844190580e-006	2.364887e+001
5.147714358933603e-006	2.373335e+001
5.148293680631855e-006	2.388894e+001
5.148520139507812e-006	2.396745e+001
5.148704177750790e-006	2.403670e+001
5.148894470549670e-006	2.410609e+001
5.149185870065298e-006	2.420267e+001
5.149448308088001e-006	2.427463e+001
5.149736033507879e-006	2.433199e+001
5.149996105627969e-006	2.436053e+001
5.150389509784442e-006	2.436922e+001
5.150663017140095e-006	2.435485e+001
5.150908333050042e-006	2.432685e+001
5.151158928257821e-006	2.428804e+001
5.151425195745046e-006	2.423895e+001
5.151704080257752e-006	2.418147e+001
5.152104877052810e-006	2.409321e+001
5.152528039245596e-006	2.399753e+001
5.153002481272928e-006	2.389243e+001
5.153569924684631e-006	2.377954e+001
5.154162819803049e-006	2.369171e+001
5.154697735890168e-006	2.366318e+001
5.155300056864515e-006	2.370947e+001
5.155846548119542e-006	2.382146e+001
5.156193723061114e-006	2.392516e+001
5.156397517930983e-006	2.399516e+001
5.156624780941477e-006	2.407437e+001
5.156853703492531e-006	2.414909e+001
5.157144781699208e-006	2.423151e+001
5.157411703780868e-006	2.429060e+001
5.157678552056982e-006	2.432979e+001
5.157954884160015e-006	2.434830e+001
5.158289703627306e-006	2.434581e+001
5.158548970863458e-006	2.432743e+001
5.158796565794127e-006	2.429704e+001
5.159085825077320e-006	2.425102e+001
5.159349036498728e-006	2.420194e+001
5.159711420330004e-006	2.412722e+001
5.160173063779167e-006	2.402730e+001
5.160651574173669e-006	2.392347e+001
5.161102672839035e-006	2.383235e+001
5.161680308094635e-006	2.373779e+001
5.162249761849619e-006	2.368543e+001
5.162788567065341e-006	2.369586e+001
5.163361008368034e-006	2.378145e+001
5.163934539337278e-006	2.392656e+001
5.164167882775600e-006	2.399908e+001
5.164403559663328e-006	2.407568e+001
5.164644117056777e-006	2.414840e+001
5.164947947597365e-006	2.422713e+001
5.165218422024942e-006	2.428082e+001
5.165491494849711e-006	2.431542e+001
5.165772425159976e-006	2.433070e+001
5.166054482998866e-006	2.432722e+001
5.166309038552586e-006	2.430956e+001
5.166559372018348e-006	2.428081e+001
5.166805497565374e-006	2.424405e+001
5.167073719804932e-006	2.419669e+001
5.167443283615042e-006	2.412403e+001
5.167916009032880e-006	2.402570e+001
5.168376579670064e-006	2.392934e+001
5.168807627894956e-006	2.384539e+001
5.169381153562885e-006	2.375598e+001
5.169997828863987e-006	2.370491e+001
5.170578522516872e-006	2.372108e+001
5.171150222599980e-006	2.380682e+001
5.171627685606611e-006	2.392295e+001
5.171845808536052e-006	2.398701e+001
5.172068982057382e-006	2.405544e+001
5.172286427938128e-006	2.411823e+001
5.172625587440694e-006	2.420343e+001
5.172916660557692e-006	2.426029e+001
5.173191528852483e-006	2.429525e+001
5.173463278038137e-006	2.431003e+001
5.173824533077909e-006	2.430528e+001
5.174097980953363e-006	2.428565e+001
5.174379630660392e-006	2.425200e+001
5.174639940045550e-006	2.421205e+001
5.174985512161612e-006	2.415010e+001
5.175413697232345e-006	2.406640e+001
5.175758550399201e-006	2.399652e+001
5.176183110435634e-006	2.391200e+001
5.176661432557128e-006	2.382735e+001
5.177298746598946e-006	2.374501e+001
5.177873927387361e-006	2.371925e+001
5.178472354743641e-006	2.376129e+001
5.179061553055309e-006	2.386535e+001
5.179378923126504e-006	2.394473e+001
5.179587171257050e-006	2.400389e+001
5.179832446543242e-006	2.407360e+001
5.180081262476377e-006	2.413867e+001
5.180410635314409e-006	2.421111e+001
5.180703581200707e-006	2.425820e+001
5.181021792623197e-006	2.428749e+001
5.181312589534054e-006	2.429478e+001
5.181598899294676e-006	2.428474e+001
5.181863215721061e-006	2.426258e+001
5.182121801453749e-006	2.423075e+001
5.182423518525214e-006	2.418422e+001
5.182816159351317e-006	2.411463e+001
5.183247399731528e-006	2.403226e+001
5.183613852363656e-006	2.396079e+001
5.183964163650578e-006	2.389584e+001
5.184543698983496e-006	2.380417e+001
5.185102467927805e-006	2.374562e+001
5.185644407712520e-006	2.373615e+001
5.186232683140890e-006	2.379064e+001
5.186884498045025e-006	2.391231e+001
5.187133548262973e-006	2.397362e+001
5.187328662246971e-006	2.402641e+001
5.187537453467395e-006	2.408128e+001
5.187836060537021e-006	2.415151e+001
5.188193783148970e-006	2.421931e+001
5.188492259253913e-006	2.425733e+001
5.188814236826989e-006	2.427645e+001
5.189122202233637e-006	2.427548e+001
5.189407116305139e-006	2.425902e+001
5.189681109921129e-006	2.423100e+001
5.189997680201536e-006	2.418740e+001
5.190386548201836e-006	2.412338e+001
5.190867813118644e-006	2.403616e+001
5.191208231780653e-006	2.397242e+001
5.191523789676439e-006	2.391537e+001
5.192060108592800e-006	2.383033e+001
5.192606068567945e-006	2.376857e+001
5.193156601652343e-006	2.374866e+001
5.193746973976288e-006	2.378713e+001
5.194373579962136e-006	2.388634e+001
5.194682282737284e-006	2.395493e+001
5.194895391812809e-006	2.400843e+001
5.195177693036873e-006	2.407862e+001
5.195436675275306e-006	2.413688e+001
5.195780710783721e-006	2.419908e+001
5.196150074802258e-006	2.424389e+001
5.196486742017198e-006	2.426182e+001
5.196816559957518e-006	2.425817e+001
5.197121377385761e-006	2.423808e+001
5.197464586669670e-006	2.420014e+001
5.197835593145211e-006	2.414647e+001
5.198297617713121e-006	2.406913e+001
5.198655483810988e-006	2.400545e+001
5.199075190795433e-006	2.393109e+001
5.199484473025068e-006	2.386588e+001
5.200089037087075e-006	2.379253e+001
5.200637104151029e-006	2.376327e+001
5.201257263807296e-006	2.378838e+001
5.201841242360311e-006	2.386514e+001
5.202204141529360e-006	2.393716e+001
5.202409923323742e-006	2.398498e+001
5.202630828246568e-006	2.403789e+001
5.202838299578350e-006	2.408516e+001
5.203183276424050e-006	2.415372e+001
5.203545728495879e-006	2.420875e+001
5.203885936534702e-006	2.423923e+001
5.204246887467040e-006	2.424652e+001
5.204696704123185e-006	2.422648e+001
5.205103750339363e-006	2.418619e+001
5.205529875245557e-006	2.412665e+001
5.206009518185506e-006	2.404869e+001
5.206320360624100e-006	2.399534e+001
5.206702688775877e-006	2.393064e+001
5.207127645241727e-006	2.386653e+001
5.207710423522222e-006	2.380095e+001
5.208267524505622e-006	2.377518e+001
5.208875523167456e-006	2.380199e+001
5.209485649311507e-006	2.388103e+001
5.209828045797671e-006	2.394630e+001
5.210036557720676e-006	2.399236e+001
5.210268866070317e-006	2.404463e+001
5.210498183288309e-006	2.409303e+001
5.210856146662529e-006	2.415720e+001
5.211239201878548e-006	2.420640e+001
5.211638688891462e-006	2.423198e+001
5.212017019039922e-006	2.423158e+001
5.212374640503614e-006	2.421029e+001
5.212789157788694e-006	2.416626e+001
5.213233282827523e-006	2.410457e+001
5.213635431013802e-006	2.404093e+001
5.213917290986664e-006	2.399427e+001
5.214277576191112e-006	2.393579e+001
5.214702159053036e-006	2.387422e+001
5.215267385710182e-006	2.381281e+001
5.215827131435646e-006	2.378694e+001
5.216430115948662e-006	2.381052e+001
5.217049593910644e-006	2.388510e+001
5.217398693319747e-006	2.394746e+001
5.217607698830562e-006	2.399096e+001
5.217838356063459e-006	2.404000e+001
5.218063387990579e-006	2.408507e+001
5.218420634615223e-006	2.414633e+001
5.218800751691927e-006	2.419326e+001
5.219228379912955e-006	2.421945e+001
5.219628999651726e-006	2.421821e+001
5.220020421102534e-006	2.419407e+001
5.220464444073703e-006	2.414633e+001
5.220948451907514e-006	2.407952e+001
5.221324375973696e-006	2.402147e+001
5.221656955881754e-006	2.396865e+001
5.221976880787765e-006	2.392051e+001
5.222497971291845e-006	2.385363e+001
5.223018318369771e-006	2.381003e+001
5.223635835324009e-006	2.380023e+001
5.224196654239621e-006	2.383984e+001
5.224962015867862e-006	2.394953e+001
5.225220489745580e-006	2.399724e+001
5.225470048282610e-006	2.404697e+001
5.225722866653015e-006	2.409374e+001
5.226087528707041e-006	2.414962e+001
5.226493961309892e-006	2.419176e+001
5.226926823354711e-006	2.420934e+001
5.227386087186536e-006	2.419867e+001
5.227824461974395e-006	2.416415e+001
5.228320835725525e-006	2.410515e+001
5.228739843637226e-006	2.404576e+001
